PMID,PMCID,Title,Year,Journal,DOI,Authors,Keywords,Abstract
30503560,,Calcium phosphate nanoparticle-mediated transfection in 2D and 3D mono- and co-culture cell models.,2018,Acta Biomater,10.1016/j.actbio.2018.11.051,"['Viktoriya Sokolova', 'Leonardo Rojas-Sánchez', 'Nataniel Białas', 'Nina Schulze', 'Matthias Epple']","['Calcium phosphate', 'Cytotoxicity', 'Nanoparticle', 'Spheroids', 'Three-dimensional cell culture', 'Transfection', 'Uptake']","The transfer of nucleic acids into living cells, i.e. transfection, is a major technique in current molecular biology and medicine. As nucleic acids alone are not able to penetrate the cell membrane, an efficient carrier is needed. Calcium phosphate nanoparticles can serve as carrier due to their biocompatibility, biodegradability and high affinity to nucleic acids like DNA or RNA. Their application was extended here from two-dimensional (2D) to three-dimensional (3D) cell culture models, including co-cultures. Compared to 2D monolayer cell cultures, a 3D culture system represents a more realistic spatial, biochemical and cellular environment. The uptake of fluorescent calcium phosphate nanoparticles (diameter 40-70 nm; cationic) was studied in 2D and 3D cell culture models by confocal laser scanning microscopy. The transfection of eGFP by calcium phosphate nanoparticles was compared in 2D and 3D cell culture, including co-cultures of green fluorescing HeLa-eGFP cells and MG-63 cells in 2D and in 3D models with the red fluorescent protein mCherry. This permitted a cell-specific assessment of the local transfection efficiency. In general, the penetration of nanoparticles into the spheroids was significantly higher than that of a model oligonucleotide carried by Lipofectamine. The transfection efficiency was comparable in 3D cell cultures with 2D cell cultures, but it occurred preferentially at the surface of the spheroids, following the uptake pathway of the nanoparticles. STATEMENT OF SIGNIFICANCE: Three-dimensional cell culture models can serve as a bridge between the in-vitro cell cultures and the in-vivo situation, especially when mass transfer effects have to be considered. This is the case for nanoparticles where the incubation effect in a two-dimensional cell culture strongly differs from a three-dimensional cell culture or a living tissue. We have compared the uptake of nanoparticles and a subsequent transfection of fluorescent proteins in two-dimensional and three-dimensional cell culture models. An elegant model to investigate the transfection in co-cultures was developed using HeLa-eGFP cells (green fluorescent) together with MG-63 cells (non-fluorescent) that were transfected with the red-fluorescing protein mCherry. Thereby, the transfection of both cell types in the co-culture was easily distinguished."
31215549,,Bioreducible poly(urethane amine)s for robust nucleic acid transfection in stem cells.,2019,Biomater Sci,10.1039/c9bm00605b,"['Ying Ye', 'Rong Jin', 'Xiaoxin Hu', 'Juhua Zhuang', 'Wei Xia', 'Chao Lin']",[],"The search for cationic polymeric carriers enabling robust gene transfection against stem cells remains a challenge. Herein, linear bioreducible poly(urethane amine)s (denoted as SSPUAs) with repeated disulfide and protonable amino groups were prepared and used as non-viral vectors for in vitro gene transfection of different stem cells. The polyurethane copolymers (denoted as SSBT) with varied molar ratios of 1,4-bis(3-aminopropyl)piperazine (BAP) and tris(2-aminoethyl) amine (TAA) moieties could lead to superb transfection activity against human adipose-derived stem cells (hADSCs) and human bone marrow stem cells (hBMSCs). Data indicated that under optimal transfection conditions, SSBT10 with a BAP/TAA molar ratio of 90/10 caused the transfection of ∼60% of green fluorescence protein-positive (GFP"
30199137,,Lipoplex-Mediated Single-Cell Transfection via Droplet Microfluidics.,2018,Small,10.1002/smll.201802055,"['Xuan Li', 'Mohammad Aghaamoo', 'Shiyue Liu', 'Do-Hyun Lee', 'Abraham P Lee']","['droplet microfluidics', 'lipoplex', 'single-cell', 'transfection']","While lipoplex (cationic lipid-nucleic acid complex)-mediated intracellular delivery is widely adopted in mammalian cell transfection, its transfection efficiency for suspension cells, e.g., lymphatic and hematopoietic cells, is reported at only ≈5% or even lower. Here, efficient and consistent lipoplex-mediated transfection is demonstrated for hard-to-transfect suspension cells via a single-cell, droplet-microfluidics approach. In these microdroplets, monodisperse lipoplexes for effective gene delivery are generated via chaotic mixing induced by the serpentine microchannel and co-confined with single cells. Moreover, the cell membrane permeability increases due to the shear stress exerted on the single cells when they pass through the droplet pinch-off junction. The transfection efficiency, examined by the delivery of the pcDNA3-EGFP plasmid, improves from ≈5% to ≈50% for all three tested suspension cell lines, i.e., K562, THP-1, Jurkat, and with significantly reduced cell-to-cell variation, compared to the bulk method. Efficient targeted knockout of the TP53BP1 gene for K562 cells via the CRISPR (clustered regularly interspaced short palindromic repeats)-CAS9 (CRISPR-associated nuclease 9) mechanism is also achieved using this platform. Lipoplex-mediated single-cell transfection via droplet microfluidics is expected to have broad applications in gene therapy and regenerative medicine by providing high transfection efficiency and low cell-to-cell variation for hard-to-transfect suspension cells."
31099980,PMC6617754,RNAi Transfection Results in Lipidome Changes.,2019,Proteomics,10.1002/pmic.201800298,"['Cagakan Özbalci', 'Elisabeth M Storck', 'Ulrike S Eggert']","['RNA interference (RNAi)', 'lipidomics', 'mass spectrometry', 'transfection reagents']","RNAi experiments are ubiquitously used in cell biology and are achieved by transfection of small interfering RNAs (siRNAs) into cells using a transfection reagent. These results in knock-down of proteins of interest, and the phenotypic consequences are then analyzed. It is reported here that two common RNA interference (RNAi) transfection reagents, DharmaFECT 1 and INTERFERin, in mock transfections using non-targeting siRNAs, cause alterations in the lipidome of HeLa cells. Some lipids change in response to both, presumably chemically different, transfection reagents, while other lipid species change only in response to one of the reagents. While the functional implications of these lipidomic alterations remain to be investigated, the authors' experiments suggest that it is important to use appropriate mock transfection controls during RNAi experiments, ideally complemented by an orthogonal perturbation, especially when investigating membrane-associated phenomena."
30297632,PMC6222501,Systematic Screening of Commonly Used Commercial Transfection Reagents towards Efficient Transfection of Single-Stranded Oligonucleotides.,2018,Molecules,10.3390/molecules23102564,"['Tao Wang', 'Leon M Larcher', 'Lixia Ma', 'Rakesh N Veedu']","['cationic lipid', 'cytotoxicity', 'gene transfection', 'single-stranded oligonucleotide', 'transfection reagent']","Non-viral vector-mediated transfection is a core technique for in vitro screening of oligonucleotides. Despite the growing interests in the development of oliogonucleotide-based drug molecules in recent years, a comprehensive comparison of the transfection efficacy of commonly used commercial transfection reagents has not been reported. In this study, five commonly used transfection reagents, including Lipofectamine 3000, Lipofectamine 2000, Fugene, RNAiMAX and Lipofectin, were comprehensively analyzed in ten cell lines using a fluorescence imaging-based transfection assay. Although the transfection efficacy and toxicity of transfection reagents varied depending on cell types, the toxicity of transfection reagents generally displayed a positive correlation with their transfection efficacy. According to our results, Lipofectamine 3000, Fugene and RNAiMAX showed high transfection efficacy, however, RNAiMAX may be a better option for majority of cells when lower toxicity is desired. The transfection efficacy of Lipofectamine 2000 was compromised by its high toxicity, which may adversely affect its application in most cells. We firmly believe that our findings may contribute to the future In vitro delivery and screening of single-stranded therapeutic oligonucleotides such as antisense oligonucleotides, antimiRs, and DNAzymes."
28728449,,Efficiency and cytotoxicity analysis of cationic lipids-mediated gene transfection into AGS gastric cancer cells.,2017,Artif Cells Nanomed Biotechnol,10.1080/21691401.2017.1355311,"['Nasrin Gharaati-Far', 'Mohammad Reza Tohidkia', 'Alireza Dehnad', 'Yadollah Omidi']","['Non-liposomal cationic lipids', 'gastric adenocarcinoma cell line', 'gene delivery', 'gene transfection', 'toxicity']","In this effort, we provided comparative study on optimization of transfection conditions for AGS human gastric cancer cell line using two commercial non-liposomal cationic lipids. Using reporter vector pEGFP-N1, transfection efficiency of Attractene™ and X-tremeGENE HP™ transfection reagents in terms of cell densities and DNA/reagent ratios was determined in AGS cells by flow cytometry and fluorescence microscopy. In addition, influence of transfection reagents on direct cytotoxicity and cell viability was respectively, measured using lactate dehydrogenase (LDH) leakage and MTT assays. Provided that the transfection rate of 29% and the mean fluorescence intensity of 437.5, the DNA/reagent ratio of 0.4/1.5 was selected as the optimal condition using Attractene™, whereas the optimum condition using X-tremeGENE HP™ was obtained by the ratio of 1/2 with a higher transfection rate of 36.9% and an MFI of 833. Very low direct cytotoxicity (<5% and 6-9% using Attractene™ and X-tremeGENE HP™, respectively) and high cell viability (74.5-95.5% versus 68-75%) showed the biodegradable attribute for both transfection reagents. Altogether, X-tremeGENE HP™ exhibited superiority over Attractene™ as a transfection reagent for AGS cells. In the present research, we have established the optimized protocols for efficient transfection of AGS cells with potential applications in gene function and expression studies as well as gene therapy."
29023997,,Trans-acting oligodeoxythymidine phosphorothioate triester reagents for transient transfection optimized and facilitated by a high-throughput microbioreactor system.,2017,Biotechnol Appl Biochem,10.1002/bab.1620,"['Chih-Jung Hsu', 'Harsh V Jain', 'Abasha Williams', 'Julie Wang', 'Scott C Lute', 'Serge L Beaucage', 'Kurt A Brorson']","['CHO cells', 'bioprocess', 'bioreactors', 'high-throughput', 'transfection']","A rapid and cost-effective transient transfection method for mammalian cells is essential for screening biopharmaceuticals in early stages of development. A library of 25 amphipathic trans-acting oligodeoxythymidine phosphorothioate triester (dTtaPS) transfection reagents, carrying positively charged and lipophilic groups, has been constructed for this purpose. High-throughput screening of the library, using an imaging cytometer and an automated microbioreactor system, has led to the identification of dTtaPS"
31762462,,Highly Efficient Transfection of Primary Macrophages with In Vitro Transcribed mRNA.,2019,J Vis Exp,10.3791/60143,"['Marc Herb', 'Alina Farid', 'Alexander Gluschko', 'Martin Krönke', 'Michael Schramm']",[],"Macrophages are phagocytic cells specialized in detecting molecules of non-self origin. To this end, they are equipped with a large array of pattern recognition receptors (PRRs). Unfortunately, this also makes macrophages particularly challenging to transfect as the transfection reagent and the transfected nucleic acids are often recognized by the PRRs as non-self. Therefore, transfection often results in macrophage activation and degradation of the transfected nucleic acids or even in suicide of the macrophages. Here, we describe a protocol that allows highly efficient transfection of murine primary macrophages such as peritoneal macrophages (PM) and bone marrow-derived macrophages (BMDM) with mRNA in vitro transcribed from DNA templates such as plasmids. With this simple protocol, transfection rates of about 50-65% for PM and about 85% for BMDM are achieved without cytotoxicity or immunogenicity observed. We describe in detail the generation of mRNA for transfection from DNA constructs such as plasmids and the transfection procedure."
30270694,PMC6171438,"Synthesis, characterization and evaluation of transfection efficiency of dexamethasone conjugated poly(propyleneimine) nanocarriers for gene delivery#",2019,Pharm Biol,10.1080/13880209.2018.1517183,"['Bizhan Malaekeh-Nikouei', 'Mehdi Rezaee', 'Leila Gholami', 'Naghmeh Sanjar Mousavi', 'Reza Kazemi Oskuee']","['Gene transfer techniques', 'dendrimers', 'non-viral vectors', 'nuclear localization signals', 'polyplexes']","Polypropylenimine (PPI), a cationic dendrimer with defined structure and positive surface charge, is a potent non-viral vector. Dexamethasone (Dexa) conveys to the nucleus through interaction with its intracellular receptor."
31099062,,"Nuclear localization signal peptide enhances transfection efficiency and decreases cytotoxicity of poly(agmatine/N,N'-cystamine-bis-acrylamide)/pDNA complexes.",2019,J Cell Biochem,10.1002/jcb.28958,"['Hui Liu', 'Yanping Sun', 'Lang Lang', 'Tianzhi Yang', 'Xiaoyun Zhao', 'Cuifang Cai', 'Zhijun Liu', 'Pingtian Ding']","['Nuclear localization signal peptide', 'cytotoxicity', 'gene delivery', 'poly(agmatine/N,N′-cystamine-bis-acrylamide)', 'transfection efficiency']","At present, nonviral gene vectors develop rapidly, especially cationic polymers. A series of bioreducible poly(amide amine) (PAA) polymers containing guanidino groups have been synthesized by our research team. These novel polymer vectors demonstrated significantly higher transfection efficiency and lower cytotoxicity than polyethylenimine (PEI)-25kDa. However, compared with viral gene vectors, relatively low transfection efficiency, and high cytotoxicity are still critical problems confronting these polymers. In this study, poly(agmatine/N,N'-cystamine-bis-acrylamide) p(AGM-CBA) was selected as a model polymer, nuclear localization signal (NLS) peptide PV7 (PKKKRKV) with good biocompatibility and nuclear localization effect was introduced to investigate its impact on transfection efficiency and cytotoxicity. NLS peptide-mediated in vitro transfection was performed in NIH 3T3 cells by directly incorporating NLS peptide with the complexes of p(AGM-CBA)/pDNA. Meanwhile, the transfection efficiency and cytotoxicity of these complexes were evaluated. The results showed that the transfection efficiency could be increased by 5.7 times under the appropriate proportion, and the cytotoxicity brought by the polymer vector could be significantly reduced."
30713260,,Inhibition of the Inflammatory Pathway Enhances Both the in Vitro and in Vivo Transfection Activity of Exogenous in Vitro-Transcribed mRNAs Delivered by Lipid Nanoparticles.,2019,Biol Pharm Bull,10.1248/bpb.b18-00783,"['Takara Ohto', 'Manami Konishi', 'Hiroki Tanaka', 'Koji Onomoto', 'Mitsutoshi Yoneyama', 'Yuta Nakai', 'Kota Tange', 'Hiroki Yoshioka', 'Hidetaka Akita']","['dexamethasone', 'inflammation', 'integrated stress response', 'lipid nanoparticle', 'mRNA delivery']","While the use of in vitro-transcribed mRNA (IVT-mRNA) in therapeutics is a rapidly expanding area, the transfection of the exogenous IVT-mRNA is accompanied by a risk of immune activation. This immunological defense mechanism suppresses cellular translation process and can reduce transfection efficiency to a considerable extent. In the present study, we investigated the in vitro effects of Integrated Stress Response Inhibitor (ISRIB), and dexamethasone, a steroidal anti-inflammatory drug, on the transfection activity of a lipid nanoparticle (LNP) that was composed of ionizable lipids and IVT-mRNA. In the case of transfection to mouse embryonic fibroblast (MEF) cells, ISRIB mainly enhanced the transfection activity at an early stage of transfection (0-6 h). In contrast, dexamethasone caused an increase in transfection activity at intermediate-late stages of transfection (4-48 h). We also investigated the in vivo effects of dexamethasone using an LNP on that the IVT-mRNA and lipid-conjugated dexamethasone (Dex-Pal) were co-loaded. The intravenous administration of the LNP successfully enhanced the protein expression in a mouse liver by up to 6.6-fold. Collectively, the co-delivery of an anti-inflammatory drug is a promising approach for enhancing transfection efficiency of IVT-mRNA."
30414488,,Suicide-gene transfection of tumor-tropic placental stem cells employing ultrasound-responsive nanoparticles.,2018,Acta Biomater,10.1016/j.actbio.2018.11.006,"['Juan L Paris', 'Paz de la Torre', 'M Victoria Cabañas', 'Miguel Manzano', 'Ana I Flores', 'María Vallet-Regí']","['Gene transfection', 'Mesenchymal stem cells', 'Mesoporous silica nanoparticles', 'Nanomedicine', 'Ultrasound']","A Trojan-horse strategy for cancer therapy employing tumor-tropic mesenchymal stem cells transfected with a non-viral nanovector is here presented. In this sense, ultrasound-responsive mesoporous silica nanoparticles were coated with a polycation (using two different molecular weights), providing them with gene transfection capabilities that were evaluated using two different plasmids. First, the expression of Green Fluorescent Protein was analyzed in Decidua-derived Mesenchymal Stem Cells after incubation with the silica nanoparticles. The most successful nanoparticle was then employed to induce the expression of two suicide genes: cytosine deaminase and uracil phosphoribosyl transferase, which allow the cells to convert a non-toxic pro-drug (5-fluorocytosine) into a toxic drug (5-Fluorouridine monophosphate). The effect of the production of the toxic final product was also evaluated in a cancer cell line (NMU cells) co-cultured with the transfected vehicle cells, Decidua-derived Mesenchymal Stem Cells. STATEMENT OF SIGNIFICANCE: Cell-mediated cancer therapy has recently attracted great interest. Tumor-homing cells can exert anticancer effects through innate capacities, via transfection with a therapeutic gene or acting as vehicles of therapeutic nanoparticles. In this work, an ultrasound-responsive mesoporous silica nanoparticle (capable of carrying an anticancer drug) is engineered to act as a non-viral transfection agent for tumor-tropic human placental mesenchymal stem cells. The successful transfection of the vehicle cells is evaluated employing different expression plasmids. After transfection with two suicide genes, the vehicle cells are capable of converting a non-toxic pro-drug into a highly toxic molecule, which can also kill surrounding cancer cells in an in vitro co-culture model. This work opens the gate for a plethora of strategies in which both genes and drug-loaded nanoparticles can be transported towards tumor tissues by easily available human mesenchymal stem cells."
29305095,,A method for high transfection efficiency in THP-1 suspension cells without PMA treatment.,2018,Anal Biochem,10.1016/j.ab.2017.12.032,"['Xiaoren Tang', 'Bushra Aljahdali', 'Mansour Alasiri', 'Abdullah Bamashmous', 'Feng Cao', 'Serge Dibart', 'Erdjan Salih']","['Cell aggregation', 'DNA transfection', 'PMA pre-maturation', 'Recombinant plasmid', 'THP-1 suspension cells', 'Transfection efficiency']","Adherent cells such as mouse RAW cells or human cancer U2OS cells are beneficial to DNA transfection, with 20%-60% transfection efficiency. However, this DNA transfection is rarely used on suspension cells due to its low transfection efficiency (≤5%). We recently found a new DNA transfection method to increase the efficiency up to 13.5% in suspension cells without PMA treatment. We also found that DNA transfection of human TNFAIP1 or CXCL1 recombinant plasmid DNA in THP-1 cells induces a high level of TNF-α protein. Overall, this new method is simple yet efficient and can be used for the overexpression of DNA in suspension cells."
