PMID,PMCID,Title,Year,Journal,DOI,Authors,Keywords,Abstract
30776445,,Point-of-care ultrasonography in the allergy and immunology clinic.,2019,Ann Allergy Asthma Immunol,10.1016/j.anai.2019.02.010,"['Samira Jeimy', 'Andrew Wong-Pack', 'Shafaz Veettil', 'Harold Kim']",[],To summarize evidence supporting the use of point-of-care ultrasonography as a clinical tool for allergists and immunologists.
31125433,,Legends of Allergy and Immunology: From a curious mind to a world class scientist-A brief biography of Professor T.P. King.,2019,Allergy,10.1111/all.13917,"['Fatima Ferreira', 'Gudrun Hubinger', 'Michael D Spangfort']",[],
30910438,,Life-long learning and the American Board of Allergy and Immunology: Practice improvement comes of age.,2019,Ann Allergy Asthma Immunol,10.1016/j.anai.2019.03.015,"['Mitchell H Grayson', 'John Oppenheimer', 'Mariana Castells', 'Anna Nowak-Wegrzyn']",[],
29330864,,Allergy-Committed to progress in allergy and immunology.,2019,Allergy,10.1111/all.13412,"['H-U Simon', 'T Bieber']",[],
32067926,,AAAAI Work Group Report: Physician Wellness in Allergy and Immunology.,2020,J Allergy Clin Immunol Pract,10.1016/j.jaip.2020.01.023,"['Theresa Bingemann', 'Hemant Sharma', 'Anil Nanda', 'David A Khan', 'Sharon Markovics', 'James Sussman', 'Andrew Murphy', 'Denise Kalman', 'Giselle Mosnaim']","['Addiction', 'Allergy and immunology', 'Burnout', 'Depersonalization', 'Depression', 'Divorce', 'Emotional exhaustion', 'Health', 'Lack of efficacy', 'Mindfulness', 'Mini-Z survey', 'Personal accomplishment', 'Physician', 'Provider', 'Stress', 'Suicide', 'Wellness', 'Workgroup']","Physician health and wellness can be negatively impacted by burnout, which, in turn, can lead to medical errors and early retirement. Burnout issues can start in medical school and progress during residency, fellowship, and throughout a physician's career. Previous studies have reported burnout rates between 45% and 54% for US physicians in general. However, there is currently little data regarding health and wellness specifically in the field of allergy and immunology."
23373733,,Pediatric allergy and immunology in Israel.,2013,Pediatr Allergy Immunol,10.1111/pai.12044,"['Carmi Geller-Bernstein', 'Amos Etzioni']",[],"After the geographic and sociodemographic settings as well as the health care in Israel are briefly described, the scope of pediatric allergy and immunology in Israel is presented. This includes specific disorders commonly encountered, the environment that induces symptoms, the specialists who treat them, and the common challenges of patients, parents, doctors, and allied health personnel who collaborate to manage the maladies and patient care. Allergies usually affect some overall 15-20% of the pediatric population. The main allergens are inhaled, ingested, or injected (insects stings). Generally, the incidence of the various allergens affecting children in Israel, is similar to other parts of the Western world. Owing to the high consanguinity rate in the Israeli population, the prevalence of the various immunodeficiency conditions (in the adaptive as well as the innate system) is higher than that reported worldwide. Pediatric allergists/immunologists also treat autoimmune disorders affecting the pediatric group. Pediatric allergy and clinical immunology are not separate specialties. The 25 specialists who treat children with allergic/immunologic diseases have undergone a basic training in Pediatrics. They also received an additional 2-yr training in allergy and clinical immunology and then have to pass the board examinations. They work mainly in pediatric allergy units, in several hospitals that are affiliated to the five medical schools in the country. Aside from clinical work, most of the centers are also heavily involved in clinical and basic research in allergy and immunology."
29103800,,Allergy and immunology practice parameters and guidelines: The new normal.,2017,Ann Allergy Asthma Immunol,10.1016/j.anai.2017.08.008,"['David M Lang', 'Jay M Portnoy']",[],
23578336,,Pediatric allergy and immunology in Brazil.,2013,Pediatr Allergy Immunol,10.1111/pai.12069,"['Nelson A Rosario-Filho', 'Cristina M Jacob', 'Dirceu Sole', 'Antonio Condino-Neto', 'Luisa K Arruda', 'Beatriz Costa-Carvalho', 'Renata R Cocco', 'Inês Camelo-Nunes', 'Herberto J Chong-Neto', 'Gustavo F Wandalsen', 'Ana P M Castro', 'Ariana C Yang', 'Antonio C Pastorino', 'Emanuel S Sarinho']",[],"The subspecialty of pediatric allergy and immunology in Brazil is in its early years and progressing steadily. This review highlights the research developed in the past years aiming to show the characteristics of allergic and immunologic diseases in this vast country. Epidemiologic studies demonstrated the high prevalence of asthma in infants, children, and adolescents. Mortality rates and average annual variation of asthma hospitalization have reduced in all pediatric age groups. Indoor aeroallergen exposure is excessively high and contributes to the high rates of allergy sensitization. Prevalence of food allergy has increased to epidemic levels. Foods (35%), insect stings (30%), and drugs (23%) are the main etiological agents of anaphylaxis in children and adolescents. Molecular diagnosis of primary immunodeficiencies (PID) showed a high incidence of fungal infections including paracoccidioidomycosis in X-linked hyper-IgM syndrome, and the occurrence of BCG adverse reactions or other mycobacterial infections in patients with chronic granulomatous disease. Education in pediatric allergy and immunology is deficient for medical students, but residency programs are effective in training internists and pediatricians for the practice of allergy. The field of PID requires further training. Last, this review is a tribute to Prof. Dr. Charles Naspitz, one of the pioneers of our specialty in Brazil."
31857247,,Promotion of early-career discernment by an allergy and immunology medical student interest group.,2019,Ann Allergy Asthma Immunol,10.1016/j.anai.2019.12.008,"['Kristin A Lambert', 'April Henry', 'Xijun Zhu', 'Kevin C Diehl', 'Ji-Min Park', 'Eric M Zimmerman', 'Timothy Craig']",[],
28987220,PMC7173222,Viral infections in allergy and immunology: How allergic inflammation influences viral infections and illness.,2017,J Allergy Clin Immunol,10.1016/j.jaci.2017.07.025,"['Michael R Edwards', 'Katherine Strong', 'Aoife Cameron', 'Ross P Walton', 'David J Jackson', 'Sebastian L Johnston']","['T(H)2', 'Virus', 'allergic inflammation', 'asthma', 'interferon']","Viral respiratory tract infections are associated with asthma inception in early life and asthma exacerbations in older children and adults. Although how viruses influence asthma inception is poorly understood, much research has focused on the host response to respiratory viruses and how viruses can promote; or how the host response is affected by subsequent allergen sensitization and exposure. This review focuses on the innate interferon-mediated host response to respiratory viruses and discusses and summarizes the available evidence that this response is impaired or suboptimal. In addition, the ability of respiratory viruses to act in a synergistic or additive manner with T"
30243990,,Increasing interest in the field of allergy and immunology in medical students and residents: A critical need.,2018,Ann Allergy Asthma Immunol,10.1016/j.anai.2018.09.457,['Rebecca Scherzer'],[],
30504263,,Section on Allergy and Immunology.,2019,Pediatrics,10.1542/peds.2018-2420B,[],[],
31694018,,Recent Advances in Clinical Allergy and Immunology 2019.,2019,Int Arch Allergy Immunol,10.1159/000504364,['Dagmar Simon'],"['Angioedema', 'Atopic dermatitis', 'Component resolved diagnostic', 'Drug hypersensitivity', 'Immunotherapy']","The immune system has vital functions for homeostasis and host defense. Thus, imbalances of the immune system whether associated with allergy, hypersensitivity, or autoimmunity are of great importance, as is manifest from common diseases such as atopic diseases, urticaria, and angioedema, and drug hypersensitivity reactions. These can affect patients' quality of life and can generate high costs for health care. Epidemiological studies have provided evidence for changing patterns of allergic diseases caused by lifestyle and climate changes which have consequences for medical care. Deeper insights into the pathogenesis of allergic/immunologic diseases, combined with novel technologies, provide improved diagnostic options and treatment measures. This review will summarize novel aspects of the epidemiology, pathogenic mechanisms, as well as disease management in the fields of allergy and clinical immunology."
31830284,,Pediatric Allergy and Immunology.,2020,Pediatr Ann,10.3928/19382359-20191114-02,"['Melanie M Makhija', 'Christina E Ciaccio']",[],
24112430,,Pediatric allergy and immunology in Japan.,2013,Pediatr Allergy Immunol,10.1111/pai.12117,"['Motohiro Ebisawa', 'Sankei Nishima', 'Hidenori Ohnishi', 'Naomi Kondo']","['Japan', 'allergy', 'bronchial asthma', 'epidemiology', 'food allergy', 'guideline', 'immunology', 'oral food challenge', 'oral immunotherapy', 'pediatrics']","The Japanese Society of Pediatric Allergy and Clinical Immunology (JSPACI) was started in 1966 and currently has 3613 members as of August 1, 2012. The number of pediatricians specializing in allergies who have been certified by the Japanese Society of Allergology is 817. Among these, there are 125 training directors and training facilities for allergy and clinical immunology. The JSPACI first published an asthma guideline specific for children in 2000, and this has been revised every 3 yrs, contributing to better control of pediatric asthma. Food allergy management guidelines were first developed in 2005, which have helped to improve the care of food allergy patients. Among 514 pediatric training programs by the Japanese Society of Pediatrics, there are 312 facilities routinely performing oral food challenges. Among these, there were already 53 facilities performing oral immunotherapy at the end of 2011, treating 1400 cases of food allergy. The prevalence of pediatric allergic diseases has increased in Japan over the past 50 yrs. A number of International Study of Asthma and Allergies in Childhood surveys have been conducted in the past at specific times. The prevalence of wheezing among children aged 13-14 yrs in 2002 was 13.0%. Multi-year surveys found a 1.5- to 2-fold increase every 10 yrs until 2002. However, according to the latest data in 2012, asthma prevalence seems to have slightly decreased in Japan. Food allergy mainly associated with infantile atopic eczema among infants younger than 1 yr of age is the most common form as with other developed countries. The estimated food allergy prevalence based on data from several surveys is 5-10% among infants (0-6 yrs) and 1-2% among schoolchildren (6-15 yrs). A variety of patients suffering from primary deficiency syndrome have been actively analyzed. Previously, antibody defects and well-defined syndromes with immunodeficiency were analyzed, but recent research is focusing on not only acquired immune disorders but also on innate immune disorders. In contrast to the widespread use of oral immunotherapy, one immediate issue is to develop and reassess subcutaneous and sublingual immunotherapies for mite and Japanese cedar pollen antigens that have been disused in Japan since the 1990s. "
22414196,,"We call for iCAALL: International Collaboration in Asthma, Allergy and Immunology.",2012,Allergy,10.1111/j.1398-9995.2012.02813.x,"['J Lötvall', 'R Pawankar', 'D V Wallace', 'C A Akdis', 'L J Rosenwasser', 'R W Weber', 'A Wesley Burks', 'T B Casale', 'R F Lockey', 'N G Papadopoulos', 'S M Fineman', 'D K Ledford']",[],
22765010,,Intensive educational course in allergy and immunology.,2012,Allergy,10.1111/j.1398-9995.2012.02869.x,"['A Elizalde', 'E E Perez', 'P Sriaroon', 'D Nguyen', 'R F Lockey', 'M J Dorsey']",[],A one-day intensive educational course on allergy and immunology theory and diagnostic procedure significantly increased the competency of allergy and immunology fellows-in-training.
21457333,,Pediatric allergy and immunology in Italy.,2011,Pediatr Allergy Immunol,10.1111/j.1399-3038.2011.01157.x,"['Alberto E Tozzi', 'Lucio Armenio', 'Roberto Bernardini', 'Attilio Boner', 'Mauro Calvani', 'Fabio Cardinale', 'Giovanni Cavagni', 'Arianna Dondi', 'Marzia Duse', 'Alessandro Fiocchi', 'Gian L Marseglia', 'Michele Miraglia del Giudice', 'Antonella Muraro', 'Giovanni B Pajno', 'Francesco Paravati', 'Diego Peroni', 'Salvatore Tripodi', 'Alberto G Ugazio', 'Luciana Indinnimeo']",[],"In Italy, according to the International Study on Asthma and Allergies in Childhood study, the prevalence of current asthma, allergic rhinoconjunctivitis, and atopic eczema in 2006 was 7.9%, 6.5%, and 10.1% among children aged 6-7 and 8.4%, 15.5%, and 7.75% among children aged 13-14 yr. University education in this field is provided by the Postgraduate Schools of Pediatrics and those of Allergology and Clinical Immunology, as well as several annual Master courses. The Italian Society of Pediatric Allergology and Immunology (SIAIP) was founded in 1996 and counts about 1000 members. SIAIP promotes evidence-based management of allergic children and disseminates information to patients and their families through a quite innovative website and the National Journal 'Rivista Italiana di Allergologia Pediatrica'. In the last decade, four major regional, inter-regional, and national web-based networks have been created to link pediatric allergy centers and to share their clinical protocols and epidemiologic data. In addition, National Registers of Primary Immune-deficiencies and on Pediatric HIV link all clinical excellence centers. Research projects in the field of pediatric allergy and immunology are founded by the Italian Ministry of Education, University and Research (MIUR) and by the National Research Council (CNR), but the overall investments in this research area are quite low. Only a handful Italian excellence centers participate in European Projects on Pediatric Allergy and Immunology within the 7th Framework Program. The European Academy of Allergy and Clinical Immunology currently hosts two Italians in its Executive Committee (EC) and one in the EC of the Pediatric Section; moreover, major European Academy of Allergy and Clinical Immunology meetings and courses in the area of pediatrics (e.g., PAAM, Venice, 2009) have been held in Italy in the last 3 yr. Italian hallmarks in the management of allergic diseases in childhood are a quite alive and spread interest in Molecular Allergology and a remarkable predominance of sublingual (SLIT) compared to the subcutaneous (SCIT) immunotherapy."
21535181,,Pediatric allergy and immunology in Turkey.,2011,Pediatr Allergy Immunol,10.1111/j.1399-3038.2011.01179.x,"['Gülfem Celik', 'Arzu Bakirtas', 'Cansin Sackesen', 'Ismail Reisli', 'Ayfer Tuncer']",[],"Allergic diseases constitute a significant health problem in Turkey. According to a recent multicenter study, which used the ISAAC questionnaire, the mean prevalence of wheezing, rhinoconjunctivitis, and eczema in 10-yr-old school children during the past year was 15.8%, 23.5%, and 8.1%, respectively. A healthcare level system, regulated by Ministry of Health, is available in Turkey. Pediatric allergists and pediatric immunologists provide patient care at the tertiary level. Currently, 48 centers deliver care for allergic and immunologic diseases in children. There are 136 pediatric and 61 adult allergists/immunologists. Although the number of allergy/clinical immunology specialists is limited, these centers are capable of delivering many of the procedures required for the proper management and diagnosis of allergy/immunology. Pediatric allergy and/or immunology is a subspecialty lasting 3 yr and follows a 4-yr pediatric specialist training. Fellow training involves gaining knowledge in basic and clinical allergy and immunology as well as the performance and interpretation of laboratory procedures in the field of allergy and clinical immunology. The Turkish National Society of Allergy and Clinical Immunology (TNSACI) was officially established in 1989 and currently has 356 members. The society organizes a national congress annually and winter schools for fellowship training as well as training courses for patients and their relatives. TNSACI also has a strong representation in European Academy of Allergy and Clinical Immunology (EAACI) and European Society for Immunodeficiencies (ESID) through its participation in the executive committee, consensus reports, and initiatives in the diagnosis of allergic and immunologic diseases of children. The 30th Congress of the EAACI is also due to be held in Istanbul, Turkey, between June 11 and 15, 2011."
28923491,,Readability of online allergy and immunology educational resources for patients: Implications for physicians.,2017,J Allergy Clin Immunol Pract,10.1016/j.jaip.2017.07.016,"['Tudor Crihalmeanu', 'Arpan V Prabhu', 'David R Hansberry', 'Nitin Agarwal', 'Michael J Fine']",[],
28257972,PMC5899886,"The microbiome in allergic disease: Current understanding and future opportunities-2017 PRACTALL document of the American Academy of Allergy, Asthma & Immunology and the European Academy of Allergy and Clinical Immunology.",2017,J Allergy Clin Immunol,10.1016/j.jaci.2017.02.007,"['Yvonne J Huang', 'Benjamin J Marsland', 'Supinda Bunyavanich', ""Liam O'Mahony"", 'Donald Y M Leung', 'Antonella Muraro', 'Thomas A Fleisher']","['Microbiome', 'asthma', 'atopic dermatitis', 'dysbiosis', 'food allergy', 'microbiota', 'prebiotic', 'probiotic', 'systems biology']","PRACTALL is a joint initiative of the American Academy of Allergy, Asthma & Immunology and the European Academy of Allergy and Clinical Immunology to provide shared evidence-based recommendations on cutting-edge topics in the field of allergy and immunology. PRACTALL 2017 is focused on what has been established regarding the role of the microbiome in patients with asthma, atopic dermatitis, and food allergy. This is complemented by outlining important knowledge gaps regarding its role in allergic disease and delineating strategies necessary to fill these gaps. In addition, a review of progress in approaches used to manipulate the microbiome will be addressed, identifying what has and has not worked to serve as a baseline for future directions to intervene in allergic disease development, progression, or both."
29777733,,"Food allergy guidance in the United States military: A work group report from the American Academy of Allergy, Asthma & Immunology's Military Allergy and Immunology Assembly.",2018,J Allergy Clin Immunol,10.1016/j.jaci.2018.05.002,"['Kirk Waibel', 'Rachel Lee', 'Christopher Coop', 'Yun Mendoza', 'Kevin White']","['Food allergy', 'enlistment', 'military', 'retention', 'waiver']","A diagnosis of food allergy adversely affects one's ability to join or remain in the military. Inadequate knowledge or misconceptions of current military-specific standards regarding food allergy and how these apply to enlistment, induction, and retention in the US military can lead potentially to inaccurate counseling because each military service has specific regulations that affect the evaluation and decision-making process. Recognizing this knowledge gap, the American Academy of Allergy, Asthma & Immunology's Military Allergy and Immunology Assembly established a work group that reviewed and summarized all aspects of military instructions, policies, and regulations regarding IgE-mediated food allergy. A flowchart was developed outlining each step of the military entry process for an applicant with a history of food allergy. Furthermore, summary tables were made to provide improved ""fluency"" regarding each service's medical regulations, whereas key considerations were outlined for the allergist who is evaluating a subject who is seeking military entry or retention. Both civilian and military allergists play an essential role in the evaluation, counseling, and management of patients with a food allergy history. Understanding the service-specific language and regulations regarding food allergy will improve the allergist's awareness, counseling, and management of these individuals."
29196566,,Section on Allergy and Immunology.,2019,Pediatrics,10.1542/peds.2017-2475B,[],[],
