PMID,PMCID,Title,Year,Journal,DOI,Authors,Keywords,Abstract
32324217,PMC7319475,MusiteDeep: a deep-learning based webserver for protein post-translational modification site prediction and visualization.,2020,Nucleic Acids Res,10.1093/nar/gkaa275,"['Duolin Wang', 'Dongpeng Liu', 'Jiakang Yuchi', 'Fei He', 'Yuexu Jiang', 'Siteng Cai', 'Jingyi Li', 'Dong Xu']",[],"MusiteDeep is an online resource providing a deep-learning framework for protein post-translational modification (PTM) site prediction and visualization. The predictor only uses protein sequences as input and no complex features are needed, which results in a real-time prediction for a large number of proteins. It takes less than three minutes to predict for 1000 sequences per PTM type. The output is presented at the amino acid level for the user-selected PTM types. The framework has been benchmarked and has demonstrated competitive performance in PTM site predictions by other researchers. In this webserver, we updated the previous framework by utilizing more advanced ensemble techniques, and providing prediction and visualization for multiple PTMs simultaneously for users to analyze potential PTM cross-talks directly. Besides prediction, users can interactively review the predicted PTM sites in the context of known PTM annotations and protein 3D structures through homology-based search. In addition, the server maintains a local database providing pre-processed PTM annotations from Uniport/Swiss-Prot for users to download. This database will be updated every three months. The MusiteDeep server is available at https://www.musite.net. The stand-alone tools for locally using MusiteDeep are available at https://github.com/duolinwang/MusiteDeep_web."
30420486,PMC6356076,PTMiner: Localization and Quality Control of Protein Modifications Detected in an Open Search and Its Application to Comprehensive Post-translational Modification Characterization in Human Proteome.,2018,Mol Cell Proteomics,10.1074/mcp.RA118.000812,"['Zhiwu An', 'Linhui Zhai', 'Wantao Ying', 'Xiaohong Qian', 'Fuzhou Gong', 'Minjia Tan', 'Yan Fu']","['Algorithms', 'Bioinformatics Software', 'False Discovery Rate', 'False Localization Rate', 'Human Proteome Map', 'Modification Site Localization', 'Open Search', 'Post-translational Modifications', 'Quality Control and Metrics', 'Statistics', 'Tandem Mass Spectrometry']","The open (mass tolerant) search of tandem mass spectra of peptides shows great potential in the comprehensive detection of post-translational modifications (PTMs) in shotgun proteomics. However, this search strategy has not been widely used by the community, and one bottleneck of it is the lack of appropriate algorithms for automated and reliable post-processing of the coarse and error-prone search results. Here we present PTMiner, a software tool for confident filtering and localization of modifications (mass shifts) detected in an open search. After mass-shift-grouped false discovery rate (FDR) control of peptide-spectrum matches (PSMs), PTMiner uses an empirical Bayesian method to localize modifications through iterative learning of the prior probabilities of each type of modification occurring on different amino acids. The performance of PTMiner was evaluated on three data sets, including simulated data, chemically synthesized peptide library data and modified-peptide spiked-in proteome data. The results showed that PTMiner can effectively control the PSM FDR and accurately localize the modification sites. At 1% real false localization rate (FLR), PTMiner localized 93%, 84 and 83% of the modification sites in the three data sets, respectively, far higher than two open search engines we used and an extended version of the Ascore localization algorithm. We then used PTMiner to analyze a draft map of human proteome containing 25 million spectra from 30 tissues, and confidently identified over 1.7 million modified PSMs at 1% FDR and 1% FLR, which provided a system-wide view of both known and unknown PTMs in the human proteome."
31753025,PMC6873554,Post-translational modification of Parkin and its research progress in cancer.,2019,Cancer Commun (Lond),10.1186/s40880-019-0421-5,"['Dan Ding', 'Xiang Ao', 'Ying Liu', 'Yuan-Yong Wang', 'Hong-Ge Fa', 'Meng-Yu Wang', 'Yu-Qi He', 'Jian-Xun Wang']","['Cancer', 'E3 ubiquitin ligase', 'NIP3-like protein X', 'Neddylation', 'Parkin', 'Parkin/PTEN-induced kinase 1 (PINK1)', 'Phosphorylation', 'Post-translational modification', 'Sumoylation', 'Ubiquitination']","Clinical practice has shown that Parkin is the major causative gene found in an autosomal recessive juvenile parkinsonism (AR-JP) via Parkin mutations and that the Parkin protein is the core expression product of the Parkin gene, which itself belongs to an E3 ubiquitin ligase. Since the discovery of the Parkin gene in the late 1990s, researchers in many countries have begun extensive research on this gene and found that in addition to AR-JP, the Parkin gene is associated with many diseases, including type 2 diabetes, leprosy, Alzheimer's, autism, and cancer. Recent studies have found that the loss or dysfunction of Parkin has a certain relationship with tumorigenesis. In general, the Parkin gene, a well-established tumor suppressor, is deficient and mutated in a variety of malignancies. Parkin overexpression inhibits tumor cell growth and promotes apoptosis. However, the functions of Parkin in tumorigenesis and its regulatory mechanisms are still not fully understood. This article describes the structure, functions, and post-translational modifications of Parkin, and summarizes the recent advances in the tumor suppressive function of Parkin and its underlying mechanisms."
31466231,PMC6747426,Fine Tuning: Effects of Post-Translational Modification on Hsp70 Chaperones.,2019,Int J Mol Sci,10.3390/ijms20174207,"['Alijah A Griffith', 'William Holmes']","['Hsp70', 'chaperone proteins', 'post-translational modifications']","The discovery of heat shock proteins shaped our view of protein folding in the cell. Since their initial discovery, chaperone proteins were identified in all domains of life, demonstrating their vital and conserved functional roles in protein homeostasis. Chaperone proteins maintain proper protein folding in the cell by utilizing a variety of distinct, characteristic mechanisms to prevent aberrant intermolecular interactions, prevent protein aggregation, and lower entropic costs to allow for protein refolding. Continued study has found that chaperones may exhibit alternative functions, including maintaining protein folding during endoplasmic reticulum (ER) import and chaperone-mediated degradation, among others. Alternative chaperone functions are frequently controlled by post-translational modification, in which a given chaperone can switch between functions through covalent modification. This review will focus on the Hsp70 class chaperones and their Hsp40 co-chaperones, specifically highlighting the importance of post-translational control of chaperones. These modifications may serve as a target for therapeutic intervention in the treatment of diseases of protein misfolding and aggregation."
29671171,PMC6126917,New use for CETSA: monitoring innate immune receptor stability via post-translational modification by OGT.,2018,J Bioenerg Biomembr,10.1007/s10863-018-9754-z,"['Walter R Drake', 'Ching-Wen Hou', 'Natasha E Zachara', 'Catherine Leimkuhler Grimes']","['CETSA', 'Crohn’s disease', 'NLRs', 'O-GlcNAcylation', 'OGT', 'Peptidoglycan']","O-GlcNAcylation is a dynamic and functionally diverse post-translational modification shown to affect thousands of proteins, including the innate immune receptor nucleotide-binding oligomerization domain-containing protein 2 (Nod2). Mutations of Nod2 (R702W, G908R and 1007 fs) are associated with Crohn's disease and have lower stabilities compared to wild type. Cycloheximide (CHX)-chase half-life assays have been used to show that O-GlcNAcylation increases the stability and response of both wild type and Crohn's variant Nod2, R702W. A more rapid method to assess stability afforded by post-translational modifications is necessary to fully comprehend the correlation between NLR stability and O-GlcNAcylation. Here, a recently developed cellular thermal shift assay (CETSA) that is typically used to demonstrate protein-ligand binding was adapted to detect shifts in protein stabilization upon increasing O-GlcNAcylation levels in Nod2. This assay was used as a method to predict if other Crohn's associated Nod2 variants were O-GlcNAcylated, and also identified the modification on another NLR, Nod1. Classical immunoprecipitations and NF-κB transcriptional assays were used to confirm the presence and effect of this modification on these proteins. The results presented here demonstrate that CETSA is a convenient method that can be used to detect the stability effect of O-GlcNAcylation on O-GlcNAc-transferase (OGT) client proteins and will be a powerful tool in studying post-translational modification."
31034103,,Functional analysis tools for post-translational modification: a post-translational modification database for analysis of proteins and metabolic pathways.,2019,Plant J,10.1111/tpj.14372,"['Edward R Cruz', 'Hung Nguyen', 'Tin Nguyen', 'Ian S Wallace']","['mass spectrometry', 'metabolic regulation', 'post-translational modifications', 'proteomic database', 'quantitative proteomics']","Post-translational modifications (PTMs) are critical regulators of protein function, and nearly 200 different types of PTM have been identified. Advances in high-resolution mass spectrometry have led to the identification of an unprecedented number of PTM sites in numerous organisms, potentially facilitating a more complete understanding of how PTMs regulate cellular behavior. While databases have been created to house the resulting data, most of these resources focus on individual types of PTM, do not consider quantitative PTM analyses or do not provide tools for the visualization and analysis of PTM data. Here, we describe the Functional Analysis Tools for Post-Translational Modifications (FAT-PTM) database (https://bioinformatics.cse.unr.edu/fat-ptm/), which currently supports eight different types of PTM and over 49 000 PTM sites identified in large-scale proteomic surveys of the model organism Arabidopsis thaliana. The FAT-PTM database currently supports tools to visualize protein-centric PTM networks, quantitative phosphorylation site data from over 10 different quantitative phosphoproteomic studies, PTM information displayed in protein-centric metabolic pathways and groups of proteins that are co-modified by multiple PTMs. Overall, the FAT-PTM database provides users with a robust platform to share and visualize experimentally supported PTM data, develop hypotheses related to target proteins or identify emergent patterns in PTM data for signaling and metabolic pathways."
30790448,,Proteomic and Post-Translational Modification Profiling of Exosome-Mimetic Nanovesicles Compared to Exosomes.,2019,Proteomics,10.1002/pmic.201800161,"['Amirmohammad Nasiri Kenari', 'Kenneth Kastaniegaard', 'David W Greening', 'Mitch Shambrook', 'Allan Stensballe', 'Lesley Cheng', 'Andrew F Hill']","['artificial extracellular vesicles', 'exosomes', 'extracellular vesicles', 'mimetic-nanovesicles', 'post-translational modification', 'proteomics', 'therapeutic exosomes']","Issues associated with upscaling exosome production for therapeutic use may be overcome through utilizing artificial exosomes. Cell-derived mimetic nanovesicles (M-NVs) are a potentially promising alternative to exosomes for clinical applicability, demonstrating higher yield without incumbent production and isolation issues. Although several studies have shown that M-NVs have similar morphology, size and therapeutic potential compared to exosomes, comprehensive characterization and to what extent M-NVs components mimic exosomes remain elusive. M-NVs were generated through the extrusion of cells and proteomic profiling demonstrated an enrichment of proteins associated with membrane and cytosolic components. The proteomic data herein reveal a subset of proteins that are highly abundant in M-NVs in comparison to exosomes. M-NVs contain proteins that largely represent the parental cell proteome, whereas the profile of exosomal proteins highlight their endosomally derived origin. This advantage of M-NVs alleviates the necessity of endosomal sorting of endogenous therapeutic proteins or RNA into exosomes. This study also highlights differences in protein post-translational modifications among M-NVs, as distinct from exosomes. Overall this study provides key insights into defining the proteome composition of M-NVs as a distinct from exosomes, and the potential advantage of M-NVs as an alternative nanocarrier when spontaneous endosomal sorting of therapeutics are limited."
31727370,,Glycosylation is a novel TGFβ1-independent post-translational modification of Smad2.,2019,Biochem Biophys Res Commun,10.1016/j.bbrc.2019.11.039,"['Takaya Gotoh', 'Hiroyuki Iwahana', 'Surya Kannan', 'Reham Ghazal Marei', 'Hanaa Mousa', 'Mahmoud Elgamal', 'Serhiy Souchelnytskyi']","['Glycosylation', 'Smad2', 'Transforming growth factor-β1']","Smad2 is a crucial component of intracellular signaling by transforming growth factor-β (TGFβ). Here we describe that Smad2 is glycosylated, which is a novel for Smad2 post-translational modification. We showed that the Smad2 glycosylation was inhibited upon treatment of cells with 17β-estradiol, and was enhanced in cells in a dense culture as compared to cells in a sparse culture. The Smad2 glycosylation was not dependent on the C-terminal phosphorylation of Smad2, and was not affected by TGFβ1 treatment of the cells. Smad2 was glycosylated at multiple sites, and one of the predicted sites is Serine110. Thus, Smad2 is glycosylated, and this post-translational modification was modulated by 17β-estradiol but not by TGFβ1."
31087094,,Signaling by hydrogen sulfide and cyanide through post-translational modification.,2020,J Exp Bot,10.1093/jxb/erz225,"['Cecilia Gotor', 'Irene García', 'Ángeles Aroca', 'Ana M Laureano-Marín', 'Lucía Arenas-Alfonseca', 'Ana Jurado-Flores', 'Inmaculada Moreno', 'Luis C Romero']","['\n          S-cyanylation', 'L-cysteine desulfhydrase', 'cyanide', 'persulfidation', 'redox regulation', 'sulfide', 'thiol group', 'β-Cyanoalanine synthase']","Two cysteine metabolism-related molecules, hydrogen sulfide and hydrogen cyanide, which are considered toxic, have now been considered as signaling molecules. Hydrogen sulfide is produced in chloroplasts through the activity of sulfite reductase and in the cytosol and mitochondria by the action of sulfide-generating enzymes, and regulates/affects essential plant processes such as plant adaptation, development, photosynthesis, autophagy, and stomatal movement, where interplay with other signaling molecules occurs. The mechanism of action of sulfide, which modifies protein cysteine thiols to form persulfides, is related to its chemical features. This post-translational modification, called persulfidation, could play a protective role for thiols against oxidative damage. Hydrogen cyanide is produced during the biosynthesis of ethylene and camalexin in non-cyanogenic plants, and is detoxified by the action of sulfur-related enzymes. Cyanide functions include the breaking of seed dormancy, modifying the plant responses to biotic stress, and inhibition of root hair elongation. The mode of action of cyanide is under investigation, although it has recently been demonstrated to perform post-translational modification of protein cysteine thiols to form thiocyanate, a process called S-cyanylation. Therefore, the signaling roles of sulfide and most probably of cyanide are performed through the modification of specific cysteine residues, altering protein functions."
29578715,,Enhanced Global Post-translational Modification Discovery with MetaMorpheus.,2018,J Proteome Res,10.1021/acs.jproteome.7b00873,"['Stefan K Solntsev', 'Michael R Shortreed', 'Brian L Frey', 'Lloyd M Smith']","['G-PTM-D', 'calibration', 'coisolation', 'database search', 'post-translational modification', 'post-translational modification discovery', 'proteomics']","Correct identification of protein post-translational modifications (PTMs) is crucial to understanding many aspects of protein function in biological processes. G-PTM-D is a recently developed technique for global identification and localization of PTMs. Spectral file calibration prior to applying G-PTM-D, and algorithmic enhancements in the peptide database search significantly increase the accuracy, speed, and scope of PTM identification. We enhance G-PTM-D by using multinotch searches and demonstrate its effectiveness in identification of numerous types of PTMs including high-mass modifications such as glycosylations. The changes described in this work lead to a 20% increase in the number of identified modifications and an order of magnitude decrease in search time. The complete workflow is implemented in MetaMorpheus, a software tool that integrates the database search procedure, identification of coisolated peptides, spectral calibration, and the enhanced G-PTM-D workflow. Multinotch searches are also shown to be useful in contexts other than G-PTM-D by producing superior results when used instead of standard narrow-window and open database searches."
30393099,,Incorporating post translational modification information for enhancing the predictive performance of membrane transport proteins.,2018,Comput Biol Chem,10.1016/j.compbiolchem.2018.10.010,"['Nguyen Quoc Khanh Le', 'Green Arther Sandag', 'Yu-Yen Ou']","['Position specific scoring matrix', 'Post translational modification', 'Radial basis function neural networks', 'Transport protein']","Transporters involved in the cellular entry and exit of ions or molecules throughout the membrane proteins and thereby play an essential role in recognizing the immune system and energy transducers. According to their relevance in proteomics, numerous studies have been conducted to analyze the transporters; especially the discrimination of their classes and subfamilies. We realized that post translational modification information had a critical role in the process of transport proteins. Therefore, in this study, we aim to incorporate post translational information with radial basis function networks to improve the predictive performance of transport proteins in major classes (channels/pores, electrochemical transporters, and active transporters) and six different families (α-type channels, β-barrel porins, pore-forming toxins, porters, PP bond hydrolysis-driven transporters, and oxidoreduction-driven transporters). The experiment results by using PSSM profiles combined with PTM information could classify the transporters into three classes and six families with five-fold cross-validation accuracy of 87.6% and 92.5%, respectively. For the independent dataset of 444 proteins, the performance with post translational modification attained the accuracy of 82.13% and 89.34% for classifying three classes and six families, respectively. Compared with the other methods and previous works, our result shows that the predictive performance is better with the accuracy improvement by 12%. We suggest that our study could become a robust model for biologists to discriminate transport proteins with high performance and understand better the function of transport proteins. Further, the contributions of this study could be fundamental for further research that can use PTM information to enhance numerous computational biology problems."
28798160,,Protein CoAlation: a redox-linked post-translational modification.,2017,Biochem J,10.1042/BCJ20170168,"['Steven C Ley', 'Luiz Pedro S de Carvalho']","['coenzyme A', 'metabolism', 'post-translational modification']",Regulation of metabolic pathways by signal transduction and transcriptional cascades can alter cellular levels of metabolites. Metabolites themselves can also have regulatory activity as shown in a new study published in the 
28798160,,Protein CoAlation: a redox-linked post-translational modification.,2017,Biochem J,10.1042/BCJ20170168,"['Steven C Ley', 'Luiz Pedro S de Carvalho']","['coenzyme A', 'metabolism', 'post-translational modification']",Regulation of metabolic pathways by signal transduction and transcriptional cascades can alter cellular levels of metabolites. Metabolites themselves can also have regulatory activity as shown in a new study published in the 
28798160,,Protein CoAlation: a redox-linked post-translational modification.,2017,Biochem J,10.1042/BCJ20170168,"['Steven C Ley', 'Luiz Pedro S de Carvalho']","['coenzyme A', 'metabolism', 'post-translational modification']",Regulation of metabolic pathways by signal transduction and transcriptional cascades can alter cellular levels of metabolites. Metabolites themselves can also have regulatory activity as shown in a new study published in the 
