PMID,PMCID,Title,Year,Journal,DOI,Authors,Keywords,Abstract
31112654,,The impact of epigenetics on cardiovascular disease.,2019,Biochem Cell Biol,10.1139/bcb-2019-0045,"['Dimple Prasher', 'Steven C Greenway', 'Raja B Singh']","['DNA methylation', 'cardiovascular disease', 'epigenetics', 'epigenomics', 'maladie cardiovasculaire', 'médecine de précision', 'méthylation d’ADN', 'precision medicine', 'épigénomique', 'épigénétique']","Mortality and morbidity from cardiovascular diseases (CVDs) represents a huge burden to society. It is recognized that environmental factors and individual lifestyles play important roles in disease susceptibility, but the link between these external risk factors and our genetics has been unclear. However, the discovery of sequence-independent heritable DNA changes (epigenetics) have helped us to explain the link between genes and the environment. Multiple diverse epigenetic processes, including DNA methylation, histone modification, and the expression of non-coding RNA molecules affect the expression of genes that produce important changes in cellular differentiation and function, influencing the health and adaptability of the organism. CVDs such as congenital heart disease, cardiomyopathy, heart failure, cardiac fibrosis, hypertension, and atherosclerosis are now being viewed as much more complex and dynamic disorders. The role of epigenetics in these and other CVDs is currently under intense scrutiny, and we can expect important insights to emerge, including novel biomarkers and new approaches to enable precision medicine. This review summarizes the recent advances in our understanding of the role of epigenetics in CVD."
26833273,,Epigenomics in marine fishes.,2016,Mar Genomics,10.1016/j.margen.2016.01.004,"['David C H Metzger', 'Patricia M Schulte']","['DNA methylation', 'Environment', 'Epigenetics', 'Epigenomics', 'Fishes']","Epigenetic mechanisms are an underappreciated and often ignored component of an organism's response to environmental change and may underlie many types of phenotypic plasticity. Recent technological advances in methods for detecting epigenetic marks at a whole-genome scale have launched new opportunities for studying epigenomics in ecologically relevant non-model systems. The study of ecological epigenomics holds great promise to better understand the linkages between genotype, phenotype, and the environment and to explore mechanisms of phenotypic plasticity. The many attributes of marine fish species, including their high diversity, variable life histories, high fecundity, impressive plasticity, and economic value provide unique opportunities for studying epigenetic mechanisms in an environmental context. To provide a primer on epigenomic research for fish biologists, we start by describing fundamental aspects of epigenetics, focusing on the most widely studied and most well understood of the epigenetic marks: DNA methylation. We then describe the techniques that have been used to investigate DNA methylation in marine fishes to date and highlight some new techniques that hold great promise for future studies. Epigenomic research in marine fishes is in its early stages, so we first briefly discuss what has been learned about the establishment, maintenance, and function of DNA methylation in fishes from studies in zebrafish and then summarize the studies demonstrating the pervasive effects of the environment on the epigenomes of marine fishes. We conclude by highlighting the potential for ongoing research on the epigenomics of marine fishes to reveal critical aspects of the interaction between organisms and their environments."
32445091,,The Development of Epigenetics in the Study of Disease Pathogenesis.,2020,Adv Exp Med Biol,10.1007/978-981-15-3449-2_2,['Matlock A Jeffries'],"['Epigenetics', 'History of epigenetics', 'Integrative analysis']","The study of epigenetics has its roots in the study of organism change over time and response to environmental change, although over the past several decades the definition has been formalized to include heritable alterations in gene expression that are not a result of alterations in underlying DNA sequence. In this chapter, we discuss first the history and milestones in the 100+ years of epigenetic study, including early discoveries of DNA methylation, histone posttranslational modification, and noncoding RNA. We then discuss how epigenetics has changed the way that we think of both health and disease, offering as examples studies examining the epigenetic contributions to aging, including the recent development of an epigenetic ""clock"", and explore how antiaging therapies may work through epigenetic modifications. We then discuss a nonpathogenic role for epigenetics in the clinic: epigenetic biomarkers. We conclude by offering two examples of modern state-of-the-art integrated multi-omics studies of epigenetics in disease pathogenesis, one which sought to capture shared mechanisms among multiple diseases, and another which used epigenetic big data to better understand the pathogenesis of a single tissue from one disease."
30713076,PMC6436959,Comparative Epigenomics Reveals that RNA Polymerase II Pausing and Chromatin Domain Organization Control Nematode piRNA Biogenesis.,2019,Dev Cell,10.1016/j.devcel.2018.12.026,"['Toni Beltran', 'Consuelo Barroso', 'Timothy Y Birkle', 'Lewis Stevens', 'Hillel T Schwartz', 'Paul W Sternberg', 'Hélène Fradin', 'Kristin Gunsalus', 'Fabio Piano', 'Garima Sharma', 'Chiara Cerrato', 'Julie Ahringer', 'Enrique Martínez-Pérez', 'Mark Blaxter', 'Peter Sarkies']","['C.\xa0elegans', 'chromatin', 'comparative epigenomics', 'epigenetics', 'evolution', 'nematodes', 'piwi-interacting small RNAs']","Piwi-interacting RNAs (piRNAs) are important for genome regulation across metazoans, but their biogenesis evolves rapidly. In Caenorhabditis elegans, piRNA loci are clustered within two 3-Mb regions on chromosome IV. Each piRNA locus possesses an upstream motif that recruits RNA polymerase II to produce an ∼28 nt primary transcript. We used comparative epigenomics across nematodes to gain insight into the origin, evolution, and mechanism of nematode piRNA biogenesis. We show that the piRNA upstream motif is derived from core promoter elements controlling snRNA transcription. We describe two alternative modes of piRNA organization in nematodes: in C. elegans and closely related nematodes, piRNAs are clustered within repressive H3K27me3 chromatin, while in other species, typified by Pristionchus pacificus, piRNAs are found within introns of active genes. Additionally, we discover that piRNA production depends on sequence signals associated with RNA polymerase II pausing. We show that pausing signals synergize with chromatin to control piRNA transcription."
30767728,,"Epigenomics-Guided Drug Development: Recent Advances in Solving the Cancer Treatment ""jigsaw puzzle"".",2020,OMICS,10.1089/omi.2018.0206,['Kevin Dzobo'],"['CRISPR', 'clinical trials', 'drug development', 'drug discovery', 'drugs', 'epigenetics', 'epigenomics', 'functional genomics']","The human epigenome plays a key role in determining cellular identity and eventually function. Drug discovery undertakings have focused mainly on the role of genomics in carcinogenesis, with the focus turning to the epigenome recently. Drugs targeting DNA and histone modifications are under development with some such as 5-azacytidine, decitabine, vorinostat, and panobinostat already approved by the Food and Drug Administration (FDA) and the European Medicines Agency (EMA). This expert review offers a critical analysis of the epigenomics-guided drug discovery and development and the opportunities and challenges for the next decade. Importantly, the coupling of epigenetic editing techniques, such as clustered regularly interspersed short palindromic repeat (CRISPR)-CRISPR-associated protein-9 (Cas9) and APOBEC-coupled epigenetic sequencing (ACE-seq) with epigenetic drug screens, will allow the identification of small-molecule inhibitors or drugs able to reverse epigenetic changes responsible for many diseases. In addition, concrete and sustainable innovation in cancer treatment ought to integrate epigenome targeting drugs with classic therapies such as chemotherapy and immunotherapy."
32119837,PMC7174132,Epigenetics/epigenomics of triterpenoids in cancer prevention and in health.,2020,Biochem Pharmacol,10.1016/j.bcp.2020.113890,"['Shanyi Li', 'Hsiao-Chen Dina Kuo', 'Ran Yin', 'Renyi Wu', 'Xia Liu', 'Lujing Wang', 'Rasika Hudlikar', 'Rebecca Mary Peter', 'Ah-Ng Kong']","['Cancer', 'Chemoprevention', 'Epigenetics', 'Phytochemicals', 'Triterpenoids']","Triterpenoids are a powerful group of phytochemicals derived from plant foods and herbs. Many reports have shown that they possess chemopreventive and chemotherapeutic effects not only in cell lines and animal models but also in clinical trials. Because epigenetic changes could potentially occur in the early stages of carcinogenesis preceding genetic mutations, epigenetics are considered promising targets in early interventions against cancer using epigenetic bioactive substances. The biological properties of triterpenoids in cancer prevention and in health have multiple mechanisms, including antioxidant and anti-inflammatory activities, cell cycle regulation, as well as epigenetic/epigenomic regulation. In this review, we will discuss and summarize the latest advances in the study of the pharmacological effects of triterpenoids in cancer chemoprevention and in health, including the epigenetic machinery."
30176440,,"Recent progress, methods and perspectives in forensic epigenetics.",2018,Forensic Sci Int Genet,10.1016/j.fsigen.2018.08.008,"['Athina Vidaki', 'Manfred Kayser']","['CpG markers', 'DNA methylation', 'Epigenomics', 'Forensic epigenetics', 'Investigative intelligence']","Forensic epigenetics, i.e., investigating epigenetics variation to resolve forensically relevant questions unanswerable with standard forensic DNA profiling has been gaining substantial ground over the last few years. Differential DNA methylation among tissues and individuals has been proposed as useful resource for three forensic applications i) determining the tissue type of a human biological trace, ii) estimating the age of an unknown trace donor, and iii) differentiating between monozygotic twins. Thus far, forensic epigenetic investigations have used a wide range of methods for CpG marker discovery, prediction modelling and targeted DNA methylation analysis, all coming with advantages and disadvantages when it comes to forensic trace analysis. In this review, we summarize the most recent literature on these three main topics of current forensic epigenetic investigations and discuss limitations and practical considerations in experimental design and data interpretation, such as technical and biological biases. Moreover, we provide future perspectives with regard to new research questions, new epigenetic markers and recent technological advances that - as we envision - will move the field towards forensic epigenomics in the near future."
30176440,,"Recent progress, methods and perspectives in forensic epigenetics.",2018,Forensic Sci Int Genet,10.1016/j.fsigen.2018.08.008,"['Athina Vidaki', 'Manfred Kayser']","['CpG markers', 'DNA methylation', 'Epigenomics', 'Forensic epigenetics', 'Investigative intelligence']","Forensic epigenetics, i.e., investigating epigenetics variation to resolve forensically relevant questions unanswerable with standard forensic DNA profiling has been gaining substantial ground over the last few years. Differential DNA methylation among tissues and individuals has been proposed as useful resource for three forensic applications i) determining the tissue type of a human biological trace, ii) estimating the age of an unknown trace donor, and iii) differentiating between monozygotic twins. Thus far, forensic epigenetic investigations have used a wide range of methods for CpG marker discovery, prediction modelling and targeted DNA methylation analysis, all coming with advantages and disadvantages when it comes to forensic trace analysis. In this review, we summarize the most recent literature on these three main topics of current forensic epigenetic investigations and discuss limitations and practical considerations in experimental design and data interpretation, such as technical and biological biases. Moreover, we provide future perspectives with regard to new research questions, new epigenetic markers and recent technological advances that - as we envision - will move the field towards forensic epigenomics in the near future."
30176440,,"Recent progress, methods and perspectives in forensic epigenetics.",2018,Forensic Sci Int Genet,10.1016/j.fsigen.2018.08.008,"['Athina Vidaki', 'Manfred Kayser']","['CpG markers', 'DNA methylation', 'Epigenomics', 'Forensic epigenetics', 'Investigative intelligence']","Forensic epigenetics, i.e., investigating epigenetics variation to resolve forensically relevant questions unanswerable with standard forensic DNA profiling has been gaining substantial ground over the last few years. Differential DNA methylation among tissues and individuals has been proposed as useful resource for three forensic applications i) determining the tissue type of a human biological trace, ii) estimating the age of an unknown trace donor, and iii) differentiating between monozygotic twins. Thus far, forensic epigenetic investigations have used a wide range of methods for CpG marker discovery, prediction modelling and targeted DNA methylation analysis, all coming with advantages and disadvantages when it comes to forensic trace analysis. In this review, we summarize the most recent literature on these three main topics of current forensic epigenetic investigations and discuss limitations and practical considerations in experimental design and data interpretation, such as technical and biological biases. Moreover, we provide future perspectives with regard to new research questions, new epigenetic markers and recent technological advances that - as we envision - will move the field towards forensic epigenomics in the near future."
28322581,,Epigenetics and allergy: from basic mechanisms to clinical applications.,2017,Epigenomics,10.2217/epi-2016-0162,"['Daniel P Potaczek', 'Hani Harb', 'Sven Michel', 'Bilal Alashkar Alhamwe', 'Harald Renz', 'Jörg Tost']","['DNA methylation', 'EWAS', 'FOXP3', 'Th cell lineages', 'allergy', 'asthma', 'cell-free DNA', 'environment', 'epigenetic editing', 'exposure', 'food allergy', 'immunotherapy']","Allergic diseases are on the rise in the Western world and well-known allergy-protecting and -driving factors such as microbial and dietary exposure, pollution and smoking mediate their influence through alterations of the epigenetic landscape. Here, we review key facts on the involvement of epigenetic modifications in allergic diseases and summarize and critically evaluate the lessons learned from epigenome-wide association studies. We show the potential of epigenetic changes for various clinical applications: as diagnostic tools, to assess tolerance following immunotherapy or possibly predict the success of therapy at an early time point. Furthermore, new technological advances such as epigenome editing and DNAzymes will allow targeted alterations of the epigenome in the future and provide novel therapeutic tools."
28524769,PMC5687335,Machine learning for epigenetics and future medical applications.,2017,Epigenetics,10.1080/15592294.2017.1329068,"['Lawrence B Holder', 'M Muksitul Haque', 'Michael K Skinner']","['Active learning', 'DNA methylation', 'deep learning', 'epigenetics', 'epigenome', 'imbalanced-class learning', 'machine learning', 'molecular diagnostics']",Understanding epigenetic processes holds immense promise for medical applications. Advances in Machine Learning (ML) are critical to realize this promise. Previous studies used epigenetic data sets associated with the germline transmission of epigenetic transgenerational inheritance of disease and novel ML approaches to predict genome-wide locations of critical epimutations. A combination of Active Learning (ACL) and Imbalanced Class Learning (ICL) was used to address past problems with ML to develop a more efficient feature selection process and address the imbalance problem in all genomic data sets. The power of this novel ML approach and our ability to predict epigenetic phenomena and associated disease is suggested. The current approach requires extensive computation of features over the genome. A promising new approach is to introduce Deep Learning (DL) for the generation and simultaneous computation of novel genomic features tuned to the classification task. This approach can be used with any genomic or biological data set applied to medicine. The application of molecular epigenetic data in advanced machine learning analysis to medicine is the focus of this review.
23562565,,Rice epigenomics and epigenetics: challenges and opportunities.,2013,Curr Opin Plant Biol,10.1016/j.pbi.2013.03.004,"['Xiangsong Chen', 'Dao-Xiu Zhou']",[],"During recent years rice genome-wide epigenomic information such as DNA methylation and histone modifications, which are important for genome activity has been accumulated. The function of a number of rice epigenetic regulators has been studied, many of which are found to be involved in a diverse range of developmental and stress-responsive pathways. Analysis of epigenetic variations among different rice varieties indicates that epigenetic modification may lead to inheritable phenotypic variation. Characterizing phenotypic consequences of rice epigenomic variations and the underlining chromatin mechanism and identifying epialleles related to important agronomic traits may provide novel strategies to enhance agronomically favorable traits and grain productivity in rice."
30264379,,Waddington's epigenetics or the pictorial meetings of development and genetics.,2018,Hist Philos Life Sci,10.1007/s40656-018-0228-8,['Antonine Nicoglou'],"['Development', 'Epigenesis', 'Epigenetics', 'Evo-devo', 'Pictorial representations', 'Waddington']","In 1956, in his Principles of Embryology, Conrad Hal Waddington explained that the word ""epigenetics"" should be used to translate and update Wilhelm Roux' German notion of ""Entwicklungsmechanik"" (1890) to qualify the studies focusing on the mechanisms of development. When Waddington mentioned it in 1956, the notion of epigenetics was not yet popular, as it would become from the 1980s. However, Waddington referred first to the notion in the late 1930s. While his late allusion clearly reveals that Waddington readily associated the notion of epigenetics with the developmental process, in the contemporary uses of the notion this developmental connotation seems to have disappeared. The advent and success of molecular biology have probably contributed to focusing biologists' attention on the ""genetic"" or the ""non-genetic"" over the ""developmental"". In the present paper, I first examine the links that exist, in Waddington's work, between the classical notion of epigenesis in embryology and those of epigenetics that Waddington proposed to connect, and even synthesize, data both from embryology and genetics. Second, I show that Waddington's own view of epigenetics has changed over time and I analyze how these changes appear through his many representations (both schematic or metaphorical images) of the relationships between genetic signals and developmental processes."
29857889,,Pathways from epigenomics and glycobiology towards novel biomarkers of addiction and its radical cure.,2018,Med Hypotheses,10.1016/j.mehy.2018.04.011,"['Albert Stuart Reece', 'Wei Wang', 'Gary Kenneth Hulse']","['Aging', 'Biomarker', 'Epigenomics', 'Glycobiology', 'Opioid', 'Single cell assays']","The recent demonstration that addiction-relevant neuronal ensembles defined by known master transcription factors and their connectome is networked throughout mesocorticolimbic reward circuits and resonates harmonically at known frequencies implies that single-cell pan-omics techniques can improve our understanding of Substance Use Disorders (SUD's). Application of machine learning algorithms to such data could find diagnostic utility as biomarkers both to define the presence of the disorder and to quantitate its severity and find myriad applications in a developmental pipeline towards therapeutics and cure. Recent epigenomic studies have uncovered a wealth of clinically important data relating to synapse-nucleus signalling, memory storage, lineage-fate determination and cellular control and are contributing greatly to our understanding of all SUD's. Epigenetics interacts extensively with glycobiology. Glycans decorate DNA, RNA and many circulating critical proteins particularly immunoglobulins. Glycosylation is emerging as a major information-laden post-translational protein modification with documented application for biomarker development. The integration of these two emerging cutting-edge technologies provides a powerful and fertile algorithmic-bioinformatic space for the development both of SUD biomarkers and novel cutting edge therapeutics."
