PMID,PMCID,Title,Year,Journal,DOI,Authors,Keywords,Abstract
31300728,,Gene therapy of hematological disorders: current challenges.,2019,Gene Ther,10.1038/s41434-019-0093-4,['Amr M Al-Saif'],[],"Recent advances in genetic engineering technology and stem cell biology have spurred great interest in developing gene therapies for hereditary, as well as acquired hematological disorders. Currently, hematopoietic stem cell transplantation is used to cure disorders such as hemoglobinopathies and primary immunodeficiencies; however, this method is limited by the availability of immune-matched donors. Using autologous cells coupled with genome editing bypasses this limitation and therefore became the focus of many research groups aiming to develop efficient and safe genomic modification. Hence, gene therapy research has witnessed a noticeable growth in recent years with numerous successful achievements; however, several challenges have to be overcome before gene therapy becomes widely available for patients. In this review, I discuss tools used in gene therapy for hematological disorders, choices of target cells, and delivery vehicles with emphasis on current hurdles and attempts to solve them, and present examples of successful clinical trials to give a glimpse of current progress."
32342499,PMC7192367,Gene therapy for haemophilia.,2020,Cochrane Database Syst Rev,10.1002/14651858.CD010822.pub4,"['Akshay Sharma', 'Manu Easow Mathew', 'Vasumathi Sriganesh', 'Ulrike M Reiss']",[],"Haemophilia is a genetic disorder characterized by spontaneous or provoked, often uncontrolled, bleeding into joints, muscles and other soft tissues. Current methods of treatment are expensive, challenging and involve regular administration of clotting factors. Gene therapy for haemophilia is a curative treatment modality currently under investigation. This is an update of a published Cochrane Review."
31887345,,The approved gene therapy drugs worldwide: from 1998 to 2019.,2019,Biotechnol Adv,10.1016/j.biotechadv.2019.107502,"['Cui-Cui Ma', 'Zhen-Ling Wang', 'Ting Xu', 'Zhi-Yao He', 'Yu-Quan Wei']","['Biopharmaceutical', 'Biotechnology', 'Drug', 'Gene delivery', 'Gene medicine', 'Gene therapy']","With the improvement of gene vectors, the rise of chimeric antigen receptor T cell immunotherapy and breakthroughs in the genome editing technology, gene therapy had once again returned to the central stage of disease treatment. It had brought new choices to clinical therapy of diseases such as tumors and genetic diseases, and had changed the status quo of treatment for monogenic disorders and diffuse large B-cell lymphoma. Until August 2019, 22 gene medicines had been approved by the drug regulatory agencies from various countries, but there were few relevant reviews of combing these drugs systematically. Consequently, this review summarizes the gene therapy drugs approved worldwide from 1998 to 2019 in details, including names, indications, dates of approval, companies, vectors, the applied technologies and mechanisms of gene therapy drugs, etc. Furthermore, the gene therapy drugs were classified and addressed in accordance with the employed vectors. Gene therapy had gradually been accepted by the government and the public since 1980s, and have become a new and important alternative to existing treatments for human diseases in the past few years. Therefore, gene therapy drugs, with safe vectors and advanced biotechnologies, would play a greater role in the prevention and treatment of human diseases in future."
31398086,,Gene therapy research for kidney diseases.,2019,Physiol Genomics,10.1152/physiolgenomics.00052.2019,"['Lori Davis', 'Frank Park']","['adeno-associated viral vectors', 'adenoviral vectors', 'gene therapy', 'kidney', 'lentiviral vectors', 'routes of administration']","A resurgence in the development of newer gene therapy systems has led to recent successes in the treatment of B cell cancers, retinal degeneration and neuromuscular atrophy. Gene therapy offers the ability to treat the patient at the root cause of their malady by restoring normal gene function and arresting the pathological progression of their genetic disease. The current standard of care for most genetic diseases is based upon the symptomatic treatment with polypharmacy while minimizing any potential adverse effects attributed to the off-target and drug-drug interactions on the target or other organs. In the kidney, however, the development of gene therapy modifications to specific renal cells has lagged far behind those in other organ systems. Some positive strides in the past few years provide continued enthusiasm to invest the time and effort in the development of new gene therapy vectors for medical intervention to treat kidney diseases. This mini-review will systematically describe the pros and cons of the most commonly tested gene therapy vector systems derived from adenovirus, retrovirus, and adeno-associated virus and provide insight about their potential utility as a therapy for various types of genetic diseases in the kidney."
30067117,PMC6134476,Lessons learned from lung and liver in-vivo gene therapy: implications for the future.,2018,Expert Opin Biol Ther,10.1080/14712598.2018.1506761,"['Joost van Haasteren', 'Stephen C Hyde', 'Deborah R Gill']","['AAV', 'Gene therapy', 'adenovirus', 'cystic fibrosis', 'ex-vivo', 'gene editing', 'in-vivo', 'lentivirus', 'non-viral vector', 'pseudotype']",Ex-vivo gene therapy has had significant clinical impact over the last couple of years and in-vivo gene therapy products are being approved for clinical use. Gene therapy and gene editing approaches have huge potential to treat genetic disease and chronic illness.
30083852,,"Advances in gene therapy for hemophilia: basis, current status, and future perspectives.",2018,Int J Hematol,10.1007/s12185-018-2513-4,['Tsukasa Ohmori'],"['Adeno-associated virus vector', 'Gene therapy', 'Hemophilia']","Hemophilia is a congenital hemorrhagic disease caused by genetic abnormalities in coagulation factor VIII or factor IX. Current conventional therapy to prevent bleeding requires frequent intravenous injections of coagulation factor concentrates from early childhood. Accordingly, gene therapy for hemophilia remains an exciting future prospect for patients and their families, due to its potential to cure the disease through a one-time treatment. After a series of successes in basic research, recent clinical trials have demonstrated clear efficacy of gene therapy for hemophilia using adeno-associated virus (AAV) vectors. Although this is likely to alter the paradigm of hemophilia care in the near future, it will be important to overcome immune responses against AAV. Gene therapy for hemophilia cannot be given to patients with anti-AAV capsid-neutralizing antibodies, and cellular immunity with CD8"
30514969,PMC6514884,Immunosuppression overcomes insulin- and vector-specific immune responses that limit efficacy of AAV2/8-mediated insulin gene therapy in NOD mice.,2018,Gene Ther,10.1038/s41434-018-0052-5,"['Asha Recino', 'Shu Uin Gan', 'Kian Chuan Sia', 'Yvonne Sawyer', 'Jenny Trendell', 'Richard Kay', 'Fiona M Gribble', 'Frank Reimann', 'Rob Foale', 'Maria Notaridou', 'Nick Holmes', 'Andrew Lever', 'Kok Onn Lee', 'Amit Nathwani', 'Anne Cooke', 'Roy Calne', 'Maja Wallberg']",[],"We report the restoration of euglycaemia in chemically induced diabetic C57BL/6 mice and spontaneously diabetic Non Obese Diabetic (NOD) mice by intravenous systemic administration of a single-stranded adeno-associated virus (ssAAV2/8) codon optimised (co) vector encoding furin cleavable human proinsulin under a liver-specific promoter. There were no immunological barriers to efficacy of insulin gene therapy in chemically induced C57BL/6 mice, which enjoyed long-lasting correction of hyperglycaemia after therapy, up to 250 days. Euglycaemia was also restored in spontaneously diabetic NOD mice, although these mice required a 7-10-fold higher dose of vector to achieve similar efficacy as the C57BL/6 mice and the immunodeficient NOD"
30858538,,Combination of cytokine-enhanced vaccine and chemo-gene therapy as surgery adjuvant treatments for spontaneous canine melanoma.,2019,Gene Ther,10.1038/s41434-019-0066-7,"['Liliana M E Finocchiaro', 'Lucrecia Agnetti', 'Chiara Fondello', 'Gerardo C Glikin']",[],"After 6 years of follow-up treating 364 canine melanoma patients, we present here results about the proof-of-concept, safety, and efficacy of a new surgery adjuvant combined gene therapy. The adjuvant treatment (AT) group was divided in three arms as follows: (i) complete surgery plus vaccine (CS-V), (ii) complete surgery plus combined treatment (CS-CT), and (iii) partial surgery plus combined treatment (PS-CT). Besides the genetic vaccines composed by tumor extracts and lipoplexes carrying human interleukin-2 and granulocyte-macrophage colony-stimulating factor genes, the patients were subjected to combined treatment received in the post-surgical bed injections of lipid-complexed thymidine kinase suicide gene plus ganciclovir and canine interferon-β gene plus bleomycin. As compared with surgery-only treated controls (So), CS-CT and CS-V treatments significantly increased the fraction of local disease-free (from 20 to 89 and 74%) and distant metastases-free patients (M0: from 45 to 87 and 84%). Although less effective than CS arms, PS-CT arm demonstrated a significantly improved control of metastatic disease (M0: 80%) compared with So (M0: 44%). In addition, AT produced a significant 9.3- (CS-CT), 6.5- (CS-V), and 5.4-fold (PS-CT) increase of overall survival as compared with their respective So controls. In general terms, the AT changed a lethal disease into a chronic disease where 70% of CS-CT, 51% of CS-V, and 14% of PS-CT patients died of melanoma unrelated causes. These surgery adjuvant treatments delayed or prevented post-surgical recurrence and distant metastasis, and improved disease-free and overall survival while maintaining quality of life. These successful outcomes encourage assaying a similar scheme for human melanoma."
31056978,,An update on gene therapy for lysosomal storage disorders.,2019,Expert Opin Biol Ther,10.1080/14712598.2019.1607837,"['Murtaza S Nagree', 'Simone Scalia', 'William M McKillop', 'Jeffrey A Medin']","['Lysosomal storage disorders', 'adeno-associated virus', 'clinical trials', 'cross-correction', 'gene therapy', 'hematopoietic stem cells', 'lentivirus', 'vectors']","Gene therapies can be envisioned for many disorders where conventional therapies fall short. Lysosomal Storage Disorders (LSDs) are inherited, mostly monogenic, disorders resulting from deficient lysosomal enzyme or co-factor activity. Existing standard-of-care treatments for LSDs are expensive and can negatively impact quality-of-life. They also may not be sufficiently efficacious. LSDs are particularly amenable to gene therapy as modified cells can secrete functional enzyme that can also correct unmodified cells. Gene therapies may thus be able to provide sustained long-term correction for LSD patients."
30968714,,"The Landscape of Cellular and Gene Therapy Products: Authorization, Discontinuations, and Cost.",2019,Hum Gene Ther Clin Dev,10.1089/humc.2018.201,"['Vaishali Shukla', 'Enrique Seoane-Vazquez', 'Souhiela Fawaz', 'Lawrence Brown', 'Rosa Rodriguez-Monguio']","['advance therapy medicinal product', 'cell therapy', 'drug cost', 'gene therapy', 'orphan drug', 'tissue-engineered products']",
30604914,,The 1st WFH Gene Therapy Round Table: Understanding the landscape and challenges of gene therapy for haemophilia around the world.,2019,Haemophilia,10.1111/hae.13673,"['Glenn F Pierce', 'Donna Coffin']","['challenges', 'gene therapy', 'global', 'haemophilia', 'roundtable', 'world']","In this first in a series of round table meetings, the 1st World Federation of Hemophilia Gene Therapy Round Table was convened to initiate a global dialogue on the expected challenges and opportunities that a disruptive therapy, such as gene therapy, will bring to the haemophilia community. Perspectives from key stakeholder groups, including healthcare professionals, regulators, payors, people with hemophilia and pharmaceutical industry representatives, were sought in the identification of the key issues we expect to face. Didactic presentations and open discussion covered the clinical development of gene therapy in haemophilia; regulatory perspectives of gene therapy; making informed decisions; accessibility, affordability and pricing of gene therapy; and ethical issues of gene therapy clinical trials. These were followed by small group work. This manuscript outlines the key issues identified and the path forward."
31227835,PMC6796997,Gene therapy for glycogen storage diseases.,2020,Hum Mol Genet,10.1093/hmg/ddz133,"['Priya S Kishnani', 'Baodong Sun', 'Dwight D Koeberl']",[],"The focus of this review is the development of gene therapy for glycogen storage diseases (GSDs). GSD results from the deficiency of specific enzymes involved in the storage and retrieval of glucose in the body. Broadly, GSDs can be divided into types that affect liver or muscle or both tissues. For example, glucose-6-phosphatase (G6Pase) deficiency in GSD type Ia (GSD Ia) affects primarily the liver and kidney, while acid α-glucosidase (GAA) deficiency in GSD II causes primarily muscle disease. The lack of specific therapy for the GSDs has driven efforts to develop new therapies for these conditions. Gene therapy needs to replace deficient enzymes in target tissues, which has guided the planning of gene therapy experiments. Gene therapy with adeno-associated virus (AAV) vectors has demonstrated appropriate tropism for target tissues, including the liver, heart and skeletal muscle in animal models for GSD. AAV vectors transduced liver and kidney in GSD Ia and striated muscle in GSD II mice to replace the deficient enzyme in each disease. Gene therapy has been advanced to early phase clinical trials for the replacement of G6Pase in GSD Ia and GAA in GSD II (Pompe disease). Other GSDs have been treated in proof-of-concept studies, including GSD III, IV and V. The future of gene therapy appears promising for the GSDs, promising to provide more efficacious therapy for these disorders in the foreseeable future."
27128687,,Cardiac gene therapy: are we there yet?,2016,Gene Ther,10.1038/gt.2016.43,"['P N Matkar', 'H Leong-Poi', 'K K Singh']",[],"The incidence of cardiovascular disease (CVD) is increasing throughout the world and is associated with elevated morbidity and mortality. Gene therapy to treat cardiac dysfunction is gaining importance because of the limited therapeutic benefit offered by pharmacotherapies. The growing knowledge of the complex signaling pathways and the development of sophisticated vectors and delivery systems, are facilitating identification and targeting of specific molecular candidates involved in initiation and progression of CVDs. Several preclinical and clinical studies have shown the therapeutic efficiency of gene therapy in different disease models and patients. Hence, gene therapy might plausibly become an unconventional treatment modality for CVD patients. In this review, we summarize the gene delivery carriers, modes of delivery, recent preclinical/clinical studies and potential therapeutic targets. We also briefly discuss the existing limitations of gene therapy, technical challenges surrounding gene carriers and delivery systems, and some approaches to overcome these limitations for bringing CVD gene therapy one step closer to reality."
31500113,PMC6771059,Gene Therapy for ALS-A Perspective.,2019,Int J Mol Sci,10.3390/ijms20184388,"['Marisa Cappella', 'Chiara Ciotti', 'Mathilde Cohen-Tannoudji', 'Maria Grazia Biferi']","['AAV', 'Gene therapy', 'RNA interference', 'antisense oligonucleotides', 'lentiviral vectors']","Amyotrophic lateral sclerosis (ALS) is a fatal motor neuron disease (MND) with no cure. Recent advances in gene therapy open a new perspective to treat this disorder-particularly for the characterized genetic forms. Gene therapy approaches, involving the delivery of antisense oligonucleotides into the central nervous system (CNS) are being tested in clinical trials for patients with mutations in "
30981783,PMC6494976,"Lentiviral haemopoietic stem/progenitor cell gene therapy for treatment of Wiskott-Aldrich syndrome: interim results of a non-randomised, open-label, phase 1/2 clinical study.",2019,Lancet Haematol,10.1016/S2352-3026(19)30021-3,"['Francesca Ferrua', 'Maria Pia Cicalese', 'Stefania Galimberti', 'Stefania Giannelli', 'Francesca Dionisio', 'Federica Barzaghi', 'Maddalena Migliavacca', 'Maria Ester Bernardo', 'Valeria Calbi', 'Andrea Angelo Assanelli', 'Marcella Facchini', 'Claudia Fossati', 'Elena Albertazzi', 'Samantha Scaramuzza', 'Immacolata Brigida', 'Serena Scala', 'Luca Basso-Ricci', 'Roberta Pajno', 'Miriam Casiraghi', 'Daniele Canarutto', 'Federica Andrea Salerio', 'Michael H Albert', 'Antonella Bartoli', 'Hermann M Wolf', 'Rossana Fiori', 'Paolo Silvani', 'Salvatore Gattillo', 'Anna Villa', 'Luca Biasco', 'Christopher Dott', 'Emily J Culme-Seymour', 'Koenraad van Rossem', 'Gillian Atkinson', 'Maria Grazia Valsecchi', 'Maria Grazia Roncarolo', 'Fabio Ciceri', 'Luigi Naldini', 'Alessandro Aiuti']",[],"Wiskott-Aldrich syndrome is a rare, life-threatening, X-linked primary immunodeficiency characterised by microthrombocytopenia, infections, eczema, autoimmunity, and malignant disease. Lentiviral vector-mediated haemopoietic stem/progenitor cell (HSPC) gene therapy is a potentially curative treatment that represents an alternative to allogeneic HSPC transplantation. Here, we report safety and efficacy data from an interim analysis of patients with severe Wiskott-Aldrich syndrome who received lentiviral vector-derived gene therapy."
31739639,PMC6888000,Gene Therapy in Retinal Dystrophies.,2019,Int J Mol Sci,10.3390/ijms20225722,"['Lucia Ziccardi', 'Viviana Cordeddu', 'Lucia Gaddini', 'Andrea Matteucci', 'Mariacristina Parravano', 'Fiorella Malchiodi-Albedi', 'Monica Varano']","['animal models for retinal dystrophy', 'editing', 'hereditary retinal disease', 'human iPSC-derived retina and retinal pigment epithelium', 'optogenetics and splice modulation therapy', 'pre- and clinical gene therapy', 'retinal gene augmentation', 'retinal imaging', 'retinal pathology']","Inherited retinal dystrophies (IRDs) are a group of clinically and genetically heterogeneous degenerative disorders. To date, mutations have been associated with IRDs in over 270 disease genes, but molecular diagnosis still remains elusive in about a third of cases. The methodologic developments in genome sequencing techniques that we have witnessed in this last decade have represented a turning point not only in diagnosis and prognosis but, above all, in the identification of new therapeutic perspectives. The discovery of new disease genes and pathogenetic mechanisms underlying IRDs has laid the groundwork for gene therapy approaches. Several clinical trials are ongoing, and the recent approval of Luxturna, the first gene therapy product for Leber congenital amaurosis, marks the beginning of a new era. Due to its anatomical and functional characteristics, the retina is the organ of choice for gene therapy, although there are quite a few difficulties in the translational approaches from preclinical models to humans. In the first part of this review, an overview of the current knowledge on methodological issues and future perspectives of gene therapy applied to IRDs is discussed; in the second part, the state of the art of clinical trials on the gene therapy approach in IRDs is illustrated."
