PMID,PMCID,Title,Year,Journal,DOI,Authors,Keywords,Abstract
29047121,,In vivo tracking of the tropism of mesenchymal stem cells to malignant gliomas using reporter gene-based MR imaging.,2017,Int J Cancer,10.1002/ijc.31113,"['Minghui Cao', 'Jiaji Mao', 'Xiaohui Duan', 'Liejing Lu', 'Fang Zhang', 'Bingling Lin', 'Meiwei Chen', 'Chushan Zheng', 'Xiang Zhang', 'Jun Shen']","['ferritin', 'heavy chain', 'magnetic resonance imaging', 'malignant gliomas', 'mesenchymal stem cells', 'tumor tropism']","Mesenchymal stem cells (MSCs) have emerged as a promising cellular vehicle for gene therapy of malignant gliomas due to their property of tumor tropism. However, MSCs may show bidirectional and divergent effects on tumor growth. Therefore, a robust surveillance system with a capacity for noninvasive monitoring of the homing, distribution and fate of stem cells in vivo is highly desired for developing stem cell-based gene therapies for tumors. In this study, we used ferritin gene-based magnetic resonance imaging (MRI) to track the tumor tropism of MSCs in a rat orthotopic xenograft model of malignant glioma. MSCs were transduced with lentiviral vectors expressing ferritin heavy chain (FTH) and enhanced green fluorescent protein (eGFP). Intra-arterial, intravenous and intertumoral injections of these FTH transgenic MSCs (FTH-MSCs) were performed in rats bearing intracranial orthotopic C6 gliomas. The FTH-MSCs were detected as hypointense signals on T2- and T2*-weighted images on a 3.0 T clinical MRI. After intra-arterial injection, 17% of FTH-MSCs migrated toward the tumor and gradually diffused throughout the orthotopic glioma. This dynamic process could be tracked in vivo by MRI up to 10 days of follow-up, as confirmed by histology. Moreover, the tumor tropism of MSCs showed no appreciable impact on the progression of the tumor. These results suggest that FTH reporter gene-based MRI can be used to reliably track the tropism and fate of MSCs after their systemic transplantation in orthotopic gliomas. This real-time in vivo tracking system will facilitate the future development of stem cell-based therapies for malignant gliomas."
31088251,PMC6544988,Tissue tropism in parasitic diseases.,2020,Open Biol,10.1098/rsob.190036,"['Sara Silva Pereira', 'Sandra Trindade', 'Mariana De Niz', 'Luisa M Figueiredo']","['nagana', 'parasites', 'sleeping sickness', 'tissue tropism', 'trypanosomes']","Parasitic diseases, such as sleeping sickness, Chagas disease and malaria, remain a major cause of morbidity and mortality worldwide, but particularly in tropical, developing countries. Controlling these diseases requires a better understanding of host-parasite interactions, including a deep appreciation of parasite distribution in the host. The preferred accumulation of parasites in some tissues of the host has been known for many years, but recent technical advances have allowed a more systematic analysis and quantifications of such tissue tropisms. The functional consequences of tissue tropism remain poorly studied, although it has been associated with important aspects of disease, including transmission enhancement, treatment failure, relapse and clinical outcome. Here, we discuss current knowledge of tissue tropism in Trypanosoma infections in mammals, describe potential mechanisms of tissue entry, comparatively discuss relevant findings from other parasitology fields where tissue tropism has been extensively investigated, and reflect on new questions raised by recent discoveries and their potential impact on clinical treatment and disease control strategies."
28362237,PMC6008155,Ionizing radiation augments glioma tropism of mesenchymal stem cells.,2017,J Neurosurg,10.3171/2016.9.JNS16278,"['Jonathan G Thomas', 'Brittany C Parker Kerrigan', 'Anwar Hossain', 'Joy Gumin', 'Naoki Shinojima', 'Felix Nwajei', 'Ravesanker Ezhilarasan', 'Patrice Love', 'Erik P Sulman', 'Frederick F Lang']","['BBB = blood-brain barrier', 'CCL2', 'CM = conditioned medium', 'DMSO = dimethyl sulfoxide', 'EGF = epidermal growth factor', 'GBM = glioblastoma', 'GFP = green fluorescent protein', 'GSC = glioma stem-like cell', 'IR = ionizing radiation', 'MCP-1', 'MSC = mesenchymal stem cell', 'PBS = phosphate-buffered saline', 'PDGF = platelet-derived growth factor', 'TGF-β1 = transforming growth factor–β1', 'dH2O = deionized water', 'glioma', 'hMSC = human MSC', 'mesenchymal stem cells', 'oncology', 'radiation', 'α-MEM = α-minimum essential medium']","OBJECTIVE Mesenchymal stem cells (MSCs) have been shown to localize to gliomas after intravascular delivery. Because these cells home to areas of tissue injury, the authors hypothesized that the administration of ionizing radiation (IR) to tumor would enhance the tropism of MSCs to gliomas. Additionally, they sought to identify which radiation-induced factors might attract MSCs. METHODS To assess the effect of IR on MSC migration in vitro, transwell assays using conditioned medium (CM) from an irradiated commercially available glioma cell line (U87) and from irradiated patient-derived glioma stem-like cells (GSCs; GSC7-2 and GSC11) were employed. For in vivo testing, green fluorescent protein (GFP)-labeled MSCs were injected into the carotid artery of nude mice harboring orthotopic U87, GSC7-2, or GSC17 xenografts that were treated with either 0 or 10 Gy of IR, and brain sections were quantitatively analyzed by immunofluorescence for GFP-positive cells. These GSCs were used because GSC7-2 is a weak attractor of MSCs at baseline, whereas GSC17 is a strong attractor. To determine the factors implicated in IR-induced tropism, CM from irradiated GSC7-2 and from GSC11 was assayed with a cytokine array and quantitative ELISA. RESULTS Transwell migration assays revealed statistically significant enhanced MSC migration to CM from irradiated U87, GSC7-2, and GSC11 compared with nonirradiated controls and in a dose-dependent manner. After their intravascular delivery into nude mice harboring orthotopic gliomas, MSCs engrafted more successfully in irradiated U87 (p = 0.036), compared with nonirradiated controls. IR also significantly increased the tropism of MSCs to GSC7-2 xenografts (p = 0.043), which are known to attract MSCs only poorly at baseline (weak-attractor GSCs). Ionizing radiation also increased the engraftment of MSCs in strong-attractor GSC17 xenografts, but these increases did not reach statistical significance. The chemokine CCL2 was released by GSC7-2 and GSC11 after irradiation in a dose-dependent manner and mediated in vitro transwell migration of MSCs. Immunohistochemistry revealed increased CCL2 in irradiated GSC7-2 gliomas near the site of MSC engraftment. CONCLUSIONS Administering IR to gliomas enhances MSC localization, particularly in GSCs that attract MSCs poorly at baseline. The chemokine CCL2 appears to play a crucial role in the IR-induced tropism of MSCs to gliomas."
23168391,,"Asymmetric Facet Joint Osteoarthritis and Its Relationships to Facet Orientation, Facet Tropism, and Ligamentum Flavum Thickening.",2018,Clin Spine Surg,10.1097/BSD.0b013e31827ad875,"['Hai-Xiao Liu', 'Yue Shen', 'Ping Shang', 'Yan-Xu Ma', 'Xiao-Jie Cheng', 'Hua-Zi Xu']",[],The degrees of osteoarthritis of the left and right facet joints were evaluated by using computerized tomography among elderly patients with low back or leg pain.
30887218,,Age- and sex-related changes in facet orientation and tropism in lower lumbar spine: an MRI study of 600 patients.,2019,Eur Spine J,10.1007/s00586-019-05953-y,"['Devanand Degulmadi', 'Bharat R Dave', 'Ajay Krishnan']","['Degeneration', 'Facet', 'Listhesis', 'Lumbar', 'Remodeling']",We aimed to determine the age- and sex-related changes in facet orientation and facet tropism in lower lumbar spine.
27558418,PMC5068537,Heparan Sulfate Binding Promotes Accumulation of Intravitreally Delivered Adeno-associated Viral Vectors at the Retina for Enhanced Transduction but Weakly Influences Tropism.,2016,J Virol,10.1128/JVI.01568-16,"['Kenton T Woodard', 'Katharine J Liang', 'William C Bennett', 'R Jude Samulski']",[],"Many adeno-associated virus (AAV) serotypes efficiently transduce the retina when delivered to the subretinal space but show limited success when delivered to the vitreous due to the inner limiting membrane (ILM). Subretinal delivery of AAV serotype 2 (AAV2) and its heparan sulfate (HS)-binding-deficient capsid led to similar expression, indicating transduction of the outer retina occurred by HS-independent mechanisms. However, intravitreal delivery of HS-ablated recombinant AAV2 (rAAV2) led to a 300-fold decrease in transduction compared to AAV2. Fluorescence in situ hybridization of AAV transgenes was used to identify differences in retinal trafficking and revealed that HS binding was responsible for AAV2 accumulation at the ILM. This mechanism was tested on human ex vivo retinas and showed similar accumulation with HS-binding AAV2 capsid only. To evaluate if HS binding could be applied to other AAV serotypes to enhance their transduction, AAV1 and AAV8 were modified to bind HS with a single-amino-acid mutation and tested in mice. Both HS-binding mutants of AAV1 and AAV8 had higher intravitreal transduction than their non-HS-binding parent capsid due to increased retinal accumulation. To understand the influence that HS binding has on tropism, chimeric AAV2 capsids with dual-glycan usage were tested intravitreally in mice. Compared to HS binding alone, these chimeric capsids displayed enhanced transduction that was correlated with a change in tropism. Taken together, these data indicate that HS binding serves to sequester AAV capsids from the vitreous to the ILM but does not influence retinal tropism. The enhanced retinal transduction of HS-binding capsids provides a rational design strategy for engineering capsids for intravitreal delivery."
30089548,,Different intestinal tropism of the G2b Taiwan porcine epidemic diarrhea virus-Pintung 52 strain in conventional 7-day-old piglets.,2018,Vet J,10.1016/j.tvjl.2018.06.002,"['J-Y Peng', 'C-Y Chang', 'C-F Kao', 'Y-C Chang', 'C-S Hsueh', 'C-R Jeng', 'I-C Cheng', 'V F Pang', 'P-S Tsai', 'H-W Chang']","['Immunohistochemistry', 'Intestinal tropism', 'Pathogenicity', 'Porcine epidemic diarrhea virus']","The group 2b (G2b) porcine epidemic diarrhea virus (PEDV) that emerged in 2013 has since caused devastating diseases and economic loss. The full-length genome of the G2b Taiwan PEDV-Pintung 52 (PEDV-PT) strain and its intestinal tropism by evaluating the pathological changes in the original PEDV-PT infected field piglet and orally inoculation of either 10, 10"
25817739,,The influence of facet joint orientation and tropism on the stress at the adjacent segment after lumbar fusion surgery: a biomechanical analysis.,2015,Spine J,10.1016/j.spinee.2015.03.038,"['Ho-Joong Kim', 'Kyoung-Tak Kang', 'Juhyun Son', 'Choon-Ki Lee', 'Bong-Soon Chang', 'Jin S Yeom']","['Adjacent segment degeneration', 'Anterior shear force', 'Facet orientation', 'Facet tropism', 'Finite element analysis', 'Lumbar fusion']","Facet joint orientation and tropism influence the biomechanics of the corresponding segment. Therefore, the sagittal orientation or tropism of the facet joint adjacent to the fusion segment seems a potential risk factor for adjacent segment degeneration. However, there have been no biomechanical studies regarding this issue."
25015667,,Evolution of HIV-1 tropism at quasispecies level after 5 years of combination antiretroviral therapy in patients always suppressed or experiencing episodes of virological failure.,2014,J Antimicrob Chemother,10.1093/jac/dku255,"['Gabriella Rozera', 'Isabella Abbate', 'Emanuela Giombini', 'Antonella Castagna', 'Andrea De Luca', 'Francesca Ceccherini-Silberstein', 'Alessandro Cozzi Lepri', 'Giovanni Cassola', 'Carlo Torti', ""Antonella d'Arminio Monforte"", 'Giuseppe Ippolito', 'Maria R Capobianchi']","['HIV quasispecies', 'cART', 'co-receptor usage', 'tropism switch', 'ultra-deep pyrosequencing']",Tropism evolution of HIV-1 quasispecies was analysed by ultra-deep pyrosequencing (UDPS) in patients on first-line combination antiretroviral therapy (cART) always suppressed or experiencing virological failure episodes.
31790466,PMC6886783,Respiratory syncytial virus exhibits differential tropism for distinct human placental cell types with Hofbauer cells acting as a permissive reservoir for infection.,2019,PLoS One,10.1371/journal.pone.0225767,"['Vladimir Bokun', 'John J Moore', 'Robert Moore', 'Carrie C Smallcombe', 'Terri J Harford', 'Fariba Rezaee', 'Frank Esper', 'Giovanni Piedimonte']",[],"Respiratory syncytial virus (RSV) is capable of transient viremia and extrapulmonary dissemination. Recently, this virus has been identified in fetal cord blood, suggesting the possibility of in utero acquisition in humans. Here, we assess permissivity and kinetics of RSV replication in primary human placental cells, examine their potential to transfer this infection to neighboring cells, and measure the inflammatory response evoked by the virus."
28284103,,A VEGF delivery system targeting MI improves angiogenesis and cardiac function based on the tropism of MSCs and layer-by-layer self-assembly.,2017,Biomaterials,10.1016/j.biomaterials.2017.03.001,"['Ge Liu', 'Li Li', 'Da Huo', 'Yanzhao Li', 'Yangxiao Wu', 'Lingqing Zeng', 'Panke Cheng', 'Malcolm Xing', 'Wen Zeng', 'Chuhong Zhu']","['Layer-by-layer self-assembly', 'Myocardial infarction', 'Targeting VEGF-encapsulated MSCs', 'Tropism to the MI zone']","Myocardial infarction (MI) is a serious ischemic condition affecting many individuals around the world. Vascular endothelial growth factor (VEGF) is considered a promising factor for enhancing cardiac function by promoting angiogenesis. However, the lack of a suitable method of VEGF delivery to the MI area is a serious challenge. In this study, we screened a suitable delivery carrier with favorable biocompatibility that targeted the MI area using the strategy of an inherent structure derived from the body and that was based on characteristics of the MI. Mesenchymal stem cells (MSCs) are important infiltrating cells that are derived from blood and have an inherent tropism for the MI zone. We hypothesized that VEGF-encapsulated MSCs targeting MI tissue could improve cardiac function by angiogenesis based on the tropism of the MSCs to the MI area. We first developed VEGF-encapsulated MSCs using self-assembled gelatin and alginate polyelectrolytes to improve angiogenesis and cardiac function. In vitro, the results showed that VEGF-encapsulated MSCs had a sustained release of VEGF and tropism to SDF-1. In vivo, VEGF-encapsulated MSCs migrated to the MI area, enhanced cardiac function, perfused the infarcted area and promoted angiogenesis. These preclinical findings suggest that VEGF-loaded layer-by-layer self-assembled encapsulated MSCs may be a promising and minimally invasive therapy for treating MI. Furthermore, other drugs loaded to layer-by-layer self-assembled encapsulated MSCs may be promising therapies for treating other diseases."
25521718,PMC4290784,Predicting host tropism of influenza A virus proteins using random forest.,2014,BMC Med Genomics,10.1186/1755-8794-7-S3-S1,"['Christine L P Eng', 'Joo Chuan Tong', 'Tin Wee Tan']",[],"Majority of influenza A viruses reside and circulate among animal populations, seldom infecting humans due to host range restriction. Yet when some avian strains do acquire the ability to overcome species barrier, they might become adapted to humans, replicating efficiently and causing diseases, leading to potential pandemic. With the huge influenza A virus reservoir in wild birds, it is a cause for concern when a new influenza strain emerges with the ability to cross host species barrier, as shown in light of the recent H7N9 outbreak in China. Several influenza proteins have been shown to be major determinants in host tropism. Further understanding and determining host tropism would be important in identifying zoonotic influenza virus strains capable of crossing species barrier and infecting humans."
